Date,SPY,QQQ,VIG
2015-01-22,5370.261900042824,3014.5169037675805,2056.039577917327
2015-01-23,5333.537826527696,3017.064278885009,2040.6327590824512
2015-01-26,5332.958934246562,3006.2239107792266,2041.429298620642
2015-01-27,5247.04016086366,2919.6174315917306,2015.0789784402587
2015-01-28,5177.436687081121,2903.353241206205,1986.8625510858255
2015-01-29,5225.794197671581,2931.539851792739,1998.0800702904817
2015-01-30,5189.899835443997,2925.620223253776,1976.8552193363357
2015-02-02,5261.511802056193,2955.20734371859,2006.3752215553468
2015-02-03,5359.595154156792,2995.900244149787,2047.0883636842045
2015-02-04,5329.409877305792,2987.801617690944,2033.7249931128463
2015-02-05,5357.329859913618,2999.1628637516114,2044.8475316065305
2015-02-06,5353.044115016237,2986.8267362383194,2043.073420495377
2015-02-09,5321.30976809116,2972.9250453635905,2029.5124973253405
2015-02-10,5390.470943703549,3026.197041825042,2055.4291437951615
2015-02-11,5383.853763074905,3031.7249571484135,2052.4724637361796
2015-02-12,5446.156607415323,3072.9654092540295,2068.5702330710774
2015-02-13,5414.858247285709,3068.9018516691285,2060.253052848624
2015-02-17,5482.905297358346,3105.4895059418923,2085.6467889232154
2015-02-18,5490.021599176718,3113.5833513783,2089.9284488817793
2015-02-19,5486.10356430753,3128.9830431236333,2085.625753530854
2015-02-20,5519.024613391317,3149.901912960442,2096.7620847173093
2015-02-23,5518.239848092315,3153.0984077791945,2093.978484556181
2015-02-24,5533.916331288434,3155.4232629116013,2101.8242070042616
2015-02-25,5537.954189089709,3152.5527915992425,2103.625786865945
2015-02-26,5504.521889209602,3153.156720640909,2090.8768869833293
2015-02-27,5480.902262994059,3136.466762625656,2087.003423802351
2015-03-02,5515.5050759484,3164.8231805224787,2097.5903100509167
2015-03-03,5504.030748122896,3156.467073503911,2088.2138118426665
2015-03-04,5470.407809625147,3138.3125651397713,2072.1429314917186
2015-03-05,5471.178346172208,3140.8173468990717,2075.9622515822994
2015-03-06,5399.199974848656,3108.1187203747104,2048.6346889385604
2015-03-09,5411.937020841055,3111.5476384499925,2057.3230277859257
2015-03-10,5335.489791457832,3060.28388153766,2030.6895585757156
2015-03-11,5329.415222229261,3046.295262104395,2027.0797483446077
2015-03-12,5414.452125303535,3076.108759048613,2059.1492060770397
2015-03-13,5382.438386949652,3063.4115614849725,2042.8842410560173
2015-03-16,5461.75882562343,3107.1766607621976,2073.817943631788
2015-03-17,5445.352085706836,3112.0296479578246,2061.829750855977
2015-03-18,5502.470090203802,3137.8464859589003,2078.2105755375233
2015-03-19,5474.601152007381,3140.9089004373527,2066.021794167682
2015-03-20,5496.561625108123,3146.1529545519734,2071.53057551221
2015-03-23,5494.565677759238,3145.0508413342177,2073.7794304258423
2015-03-24,5455.893761461339,3129.2562623505364,2061.950154995837
2015-03-25,5355.629922831169,3046.0877003384085,2023.864641979424
2015-03-26,5346.111665916396,3037.527752140886,2021.0485305724433
2015-03-27,5359.376134274062,3050.2493493511283,2027.751345863071
2015-03-30,5418.884636121802,3081.885443381034,2050.28808607487
2015-03-31,5373.067883182142,3050.1306609775784,2031.437414571381
2015-04-01,5357.651061198441,3036.2766893520748,2026.9881492830318
2015-04-02,5369.903977827198,3034.3305524804164,2029.385724372216
2015-04-06,5326.393647251185,3014.0753789854352,2016.1338775698678
2015-04-07,5381.605156986043,3048.2132627724786,2035.3875933145173
2015-04-08,5373.20559695363,3057.2930542286485,2031.3836943148635
2015-04-09,5409.972536301473,3083.9115848618676,2045.068468141937
2015-04-10,5440.36773405908,3097.0520494933444,2049.917164214232
2015-04-13,5417.49774545664,3090.281935703504,2041.5279211387096
2015-04-14,5445.762355341052,3091.5319585479156,2049.0177663595387
2015-04-15,5464.785196995712,3107.781490104564,2050.2643352480663
2015-04-16,5466.7177476367215,3105.4418178857304,2045.2732573539834
2015-04-17,5175.04822039447,2927.571285132173,1935.512063399976
2015-04-20,5243.0513342958875,2983.270174628342,1963.5460758703266
2015-04-21,5407.057852933998,3093.426418479212,2026.1312587849097
2015-04-22,5446.037643818941,3117.419122631094,2040.0362348670023
2015-04-23,5448.878940518276,3122.957809287298,2036.4786246601143
2015-04-24,5464.858479893941,3167.271372645322,2043.2322895982506
2015-04-27,5202.5598487854,3020.168830871582,1947.7767963409424
2015-04-28,5412.245752216346,3125.691013138232,2024.5768571568624
2015-04-29,5384.560002224753,3102.970746404899,2010.8862354290322
2015-04-30,5307.255239279562,3040.7850749071076,1982.8179281746416
2015-05-01,5374.584980658634,3086.525832212603,2007.7112361246109
2015-05-04,5389.8879341286665,3091.6204060735035,2012.6589909432078
2015-05-05,5332.323239548132,3043.61379013455,1993.6811983544612
2015-05-06,5311.235621007159,3023.143389472825,1988.5584656340943
2015-05-07,5327.746049676498,3038.6072843197326,1996.9557187639293
2015-05-08,5407.196896560432,3081.8404819602147,2023.446506212611
2015-05-11,5373.876569742337,3065.6451342721994,2013.1962469921564
2015-05-12,5360.7621941621765,3053.4574928595976,2009.6053224840725
2015-05-13,5367.011720082373,3062.6735142231337,2012.0603780161764
2015-05-14,5400.086325536395,3094.3627431405766,2025.7798059120832
2015-05-15,5406.467801830324,3094.6654458103585,2031.1616733602423
2015-05-18,5410.535156495665,3100.925674725717,2030.0877268334007
2015-05-19,5408.403763256996,3097.3427350027923,2026.9998516064952
2015-05-20,5409.72008451313,3102.252223387113,2024.485533717132
2015-05-21,5433.444278779614,3122.907717580936,2031.6549799757486
2015-05-22,5414.105543488782,3116.1389404821384,2019.9015693585534
2015-05-26,5342.957147160021,3072.8732739904663,1996.0859930253646
2015-05-27,5417.67356120894,3136.2951458076714,2022.2602825076465
2015-05-28,5414.911422630452,3131.166176760569,2020.546128814487
2015-05-29,5393.7059795180685,3119.693172089799,2008.6155400023708
2015-06-01,5417.50435599871,3137.6028679916635,2016.3581142164767
2015-06-02,5422.297778271895,3133.5362549853016,2018.406848547238
2015-06-03,5449.853891993029,3150.5541510863404,2029.0384300306323
2015-06-04,5389.00160288316,3118.0077952005377,2003.8253068042395
2015-06-05,5405.004432463436,3125.2008306531934,2004.728070199315
2015-06-08,5366.057509903156,3090.1761656841845,1991.8631440011668
2015-06-09,5403.854266011127,3107.211304238386,2007.1876072420564
2015-06-10,5477.414837724704,3154.8285865256767,2034.8273024765658
2015-06-11,5468.206118784525,3143.9917698888603,2032.6472770006367
2015-06-12,5427.74246359049,3118.986872814945,2019.633724656771
2015-06-15,5415.757277679222,3109.976337986882,2009.5304120448418
2015-06-16,5450.517713614594,3129.937064965372,2024.284490673992
2015-06-17,5460.554195686447,3139.2712541788205,2030.2703814562701
2015-06-18,5516.63361699204,3184.61483384014,2052.641806617685
2015-06-19,5397.409858288011,3114.2096055473667,2008.0923937319312
2015-06-22,5251.934337615385,3037.049662528181,1951.9039616461087
2015-06-23,5473.629075569188,3165.5819683885784,2029.619660143071
2015-06-24,5437.911576920422,3151.634495675564,2013.4241190219764
2015-06-25,5431.525410027243,3151.2315265568905,2008.948768114904
2015-06-26,5429.96685449325,3130.016269077896,2011.567398198531
2015-06-29,5330.314155348169,3064.2845151102665,1978.6680861203786
2015-06-30,5348.851021743612,3079.44726900314,1981.6540814287146
2015-07-01,5373.041680191178,3093.139618147543,1994.1377476448833
2015-07-02,5374.5165040911525,3097.6841542373586,1995.0030778942164
2015-07-06,5361.9772526763845,3092.1016269234824,1990.995175220276
2015-07-07,5401.595534790249,3103.2407783379313,2011.8210849053867
2015-07-08,5312.5046461630845,3050.086868183047,1984.6724771723966
2015-07-09,5332.7069092766615,3054.4285935050575,1992.9157521375746
2015-07-10,5401.064863334061,3101.7917596495245,2014.8375138342963
2015-07-13,5460.678514877334,3156.2495380638866,2035.8073674444458
2015-07-14,5479.449581786641,3174.1469107050216,2038.777155653108
2015-07-15,5495.188273742155,3187.786563252448,2041.5138295543293
2015-07-16,5533.971681212075,3229.7413216081914,2051.1950139729306
2015-07-17,5545.571865852689,3281.4351067838725,2045.6478637005202
2015-07-20,5372.795110528707,3188.4635513103567,1982.8504358989594
2015-07-21,5531.286766383564,3293.5180868007737,2032.962398050673
2015-07-22,5532.640196102962,3262.8713890135114,2032.541963649419
2015-07-23,5491.85346881632,3245.008202902536,2019.5987029177195
2015-07-24,5452.754940989544,3223.7551164383185,2010.7164735457627
2015-07-27,5432.929070262588,3204.0756492974324,2004.4185401662908
2015-07-28,5505.421751443937,3235.0861809962953,2029.4908714932535
2015-07-29,5546.985150852561,3249.474196869778,2050.763342987557
2015-07-30,5539.160604384262,3259.534858600993,2047.385031267244
2015-07-31,5544.967214926699,3264.1226910551195,2052.392083462939
2015-08-03,5540.255866310559,3262.1556633084547,2054.257774082769
2015-08-04,5533.4441474959895,3258.382788080082,2054.9794603807095
2015-08-05,5555.008115846838,3285.507676140289,2070.583420050796
2015-08-06,5514.214519255038,3235.5736033703433,2054.1091304917645
2015-08-07,5504.321955125488,3231.8802890428196,2046.40430227264
2015-08-10,5573.671393971745,3268.7957672894845,2066.441545048365
2015-08-11,5523.380637135124,3226.8988334202004,2050.000997524039
2015-08-12,5582.94738393469,3269.037508957117,2069.889732137264
2015-08-13,5645.936498978699,3304.648113256728,2093.4866858735622
2015-08-14,5645.54860295984,3297.5018117587315,2093.8568836643826
2015-08-17,5679.196351003484,3326.1874304441153,2104.5797800726723
2015-08-18,5707.563439228747,3335.363163190108,2117.2792511683947
2015-08-19,5669.214947296539,3317.3626467282884,2102.9081543605425
2015-08-20,5328.230087444186,3096.1391393314116,1988.1528012666386
2015-08-21,5386.709824712947,3086.2199729378626,2012.368832348744
2015-08-24,5190.702413451509,2985.1901665218174,1937.18761845064
2015-08-25,5143.827633015811,2982.209664376569,1927.6251984183036
2015-08-26,5328.184560587397,3124.6979970659595,1988.834798251628
2015-08-27,5441.369600677863,3192.9363302740967,2019.9538947670953
2015-08-28,5442.474378901767,3192.818329194037,2018.1421686940157
2015-08-31,5398.9977867354755,3153.5077510268893,2003.216586360053
2015-09-01,5243.925619529444,3058.495105919719,1954.0552496219898
2015-09-02,5321.793353198562,3132.003684813739,1977.8493323779257
2015-09-03,5339.464332580566,3124.739086151123,1988.295696258545
2015-09-04,5121.032908216992,3006.770015108239,1907.8785261438243
2015-09-08,5418.613560428261,3190.9894981764955,2016.4024433625746
2015-09-09,5357.852654432005,3162.0424279033614,1993.049676070892
2015-09-10,5349.77864372544,3174.3556051701307,1981.1315617102664
2015-09-11,5387.210443971853,3199.685379409493,1994.7380765673006
2015-09-14,5343.36240955058,3175.8062492246972,1974.7591931814968
2015-09-15,5411.474620675435,3214.008500484051,1999.8536471792613
2015-09-16,5470.05753539619,3239.034185335331,2018.190508864791
2015-09-17,5453.764533175738,3237.872269392712,2015.6522053739754
2015-09-18,5347.934411204536,3181.878927412152,1975.5591952472023
2015-09-21,5375.734370647115,3191.944179935381,1988.3014452322968
2015-09-22,5350.649985877797,3170.703902778012,1981.8690746738866
2015-09-23,5347.450616684044,3176.3217357558897,1977.2288128495566
2015-09-24,5373.219744716771,3191.526888050139,1989.9092683929484
2015-09-25,5373.444164934801,3165.420870049973,1995.1086308622325
2015-09-28,5243.783909221645,3078.3590081802104,1961.871187804616
2015-09-29,5246.851096609142,3062.3492040799465,1968.6436289624544
2015-09-30,5344.74921801826,3132.8500804002397,1997.630073211738
2015-10-01,5332.126676971908,3131.4105655942694,1987.1874871399632
2015-10-02,5404.095746063744,3181.7223442888353,2011.5532914306968
2015-10-05,5435.557111718459,3189.3377947673434,2024.3339823108981
2015-10-06,5468.6531048947945,3204.528611272777,2034.530941746154
2015-10-07,5282.484225145541,3088.7111079163587,1962.6830738558274
2015-10-08,5541.122396318475,3223.7214449186577,2066.0389443200547
2015-10-09,5540.7142221642425,3236.1455391388154,2068.3984855348535
2015-10-12,5284.672097813571,3091.2162302695215,1972.738673478365
2015-10-13,5462.825560061203,3194.9123589556257,2035.216971091315
2015-10-14,5466.700626644015,3207.432133917464,2030.2195478506474
2015-10-15,5550.978865316138,3260.3175519802608,2051.1259257839993
2015-10-16,5528.005877193122,3245.6378265530802,2042.1093808601
2015-10-19,5538.565483604907,3268.8762387866445,2045.2692103340814
2015-10-20,5517.016660321911,3243.5348595435207,2037.544972944961
2015-10-21,5498.0139964611735,3232.698649303813,2040.5573922196927
2015-10-22,5599.327992231469,3303.516984946793,2083.908207686036
2015-10-23,5678.270931489766,3406.495432756841,2102.067616581917
2015-10-26,5638.291595103452,3392.9509031794732,2090.030587554327
2015-10-27,5662.025300232461,3420.7870346986747,2096.502808289457
2015-10-28,5720.649394080974,3445.7429104472976,2105.555886478396
2015-10-29,5718.940377292805,3441.250494202366,2105.3383632002515
2015-10-30,5670.420877313241,3411.4712333733914,2084.856220004789
2015-11-02,5712.819427980925,3435.158548009349,2092.7656655754545
2015-11-03,5784.55767679261,3480.3426584842964,2119.043005918793
2015-11-04,5750.26382709149,3470.5375013397716,2107.313008004712
2015-11-05,5739.41552786075,3458.1050211105903,2099.3388710707077
2015-11-06,5757.70976553834,3473.3657563696615,2101.2754774735076
2015-11-09,5706.4220705291955,3437.9226941113593,2082.7310935878777
2015-11-10,5585.174192511389,3348.5579860623984,2038.4676142670942
2015-11-11,5717.991297334665,3437.464358695579,2086.8931419171713
2015-11-12,5439.8894922780455,3284.3338122310233,1986.934552815932
2015-11-13,5356.571411031764,3206.531266239006,1961.2521401477861
2015-11-16,5669.459027593955,3391.0824654730386,2078.4629679491627
2015-11-17,5684.957290850929,3404.969983496878,2086.470716227748
2015-11-18,5580.105981189496,3353.1222300534864,2038.854437764363
2015-11-19,5767.901551268529,3471.4019012165954,2112.243482304446
2015-11-20,5700.160098737222,3441.3228262600605,2088.05680480125
2015-11-23,5554.854418815696,3347.7701426288113,2039.229531406716
2015-11-24,5749.499980522203,3457.4108090234513,2112.3974521459895
2015-11-25,5553.777342743648,3343.123970360495,2041.8110866903735
2015-11-27,5742.093245658558,3457.361518479651,2112.8849209978944
2015-11-30,5545.8061065441,3344.5899086309364,2037.033968989621
2015-12-01,5795.206245789304,3496.6003402715432,2124.2986360259238
2015-12-02,5529.495435325429,3349.897729263059,2034.1462110654684
2015-12-03,5475.847946769325,3307.4778028313303,2022.3249812299618
2015-12-04,5401.695670183632,3275.083235027676,1991.8173467212764
2015-12-07,5565.058114435233,3379.3667402743595,2059.1155622871156
2015-12-08,5525.9301185875665,3378.60197491711,2041.8717143760296
2015-12-09,5497.396845141775,3336.089444181125,2029.5724195569346
2015-12-10,5472.591294085665,3327.4526022623177,2017.5374280706892
2015-12-11,5583.260009765625,3382.1570892333984,2069.200984954834
2015-12-14,5417.108497269044,3289.7663496648165,2009.1998570952564
2015-12-15,5486.003322807141,3317.0789466123533,2023.4912788182992
2015-12-16,5581.965011421125,3375.891675325809,2059.4268758366816
2015-12-17,5480.424429392995,3316.750929808739,2024.4102485198819
2015-12-18,5404.543601510231,3266.274958487047,1998.4138674903807
2015-12-21,5573.071101030568,3377.6756636286736,2061.2135362920526
2015-12-22,5465.975520973094,3304.559409162146,2028.8404732848285
2015-12-23,5537.136436877801,3331.186527297541,2050.348603251623
2015-12-24,5548.45969997847,3342.922073332811,2054.26827680062
2015-12-28,5499.276251543721,3319.1100321264676,2037.5993194331531
2015-12-29,5581.047682157339,3385.3152476340038,2065.9268264569982
2015-12-30,5576.036389972258,3375.7247647279,2067.7596942407254
2015-12-31,5497.913732678717,3320.2098667959945,2037.1225666196551
2016-01-04,5433.087855812511,3257.3744222244713,2014.3379634331504
2016-01-05,5511.031118909887,3292.801309841132,2046.4323047439684
2016-01-06,5404.973224283021,3239.2733026697533,2008.1295621844038
2016-01-07,5470.958538458217,3254.221678210888,2044.267096623662
2016-01-08,5215.4531245236285,3110.9495089243865,1950.0962034966506
2016-01-11,5215.271262702008,3117.325932126114,1952.3196531915019
2016-01-12,5315.797964980127,3188.5397070547333,1990.5571412547433
2016-01-13,5356.900943290209,3181.7268692833604,2018.6754575582163
2016-01-14,5438.856707016705,3245.911388426728,2035.1742277761514
2016-01-15,5340.314458893728,3155.9284950247093,2005.9525866992917
2016-01-19,5175.718473989342,3061.255578471726,1947.6898863774404
2016-01-20,5077.931093692314,3033.074908016715,1915.7699216884794
2016-01-21,5180.66685658833,3080.254512754851,1953.615550726885
2016-01-22,5291.7681241044775,3172.3290651676944,1986.4250418559532
2016-01-25,5163.683114388492,3096.412257609656,1948.3139186633052
2016-01-26,5207.836202769249,3108.5809159693017,1966.7194626057171
2016-01-27,5146.876390510006,3028.610068086273,1956.8460423274519
2016-01-28,5196.644181815442,3084.997548816027,1973.2709404277848
2016-01-29,5325.120449173963,3150.4822623580403,2028.945925332242
2016-02-01,5354.705469137349,3177.6523398688296,2040.4183647050959
2016-02-02,5199.047248021234,3073.89526459825,1986.9198246438464
2016-02-03,5253.115971046616,3072.543774224294,2004.9564612880931
2016-02-04,5195.9329870092915,3034.0424591772608,1985.5593062939588
2016-02-05,5238.925033826439,3010.2558122966147,2017.3077551040187
2016-02-08,5237.807834050909,3004.0431993590028,2030.1293139430782
2016-02-09,5238.090569814201,2994.7154755515803,2036.1656969255564
2016-02-10,5028.179781998042,2888.239628773299,1950.1917458960088
2016-02-11,5080.240834729164,2952.324474588153,1970.1741584877745
2016-02-12,5056.277391286567,2922.874182543019,1956.2739478604635
2016-02-16,5343.691419853305,3106.2388319480815,2061.059159466342
2016-02-17,5437.647581866186,3180.487729493325,2089.606508423749
2016-02-18,5423.473156947875,3148.8849390061805,2091.9081182251393
2016-02-19,5229.7666546702385,3046.8359869220876,2017.8739421199134
2016-02-22,5305.324776328169,3096.2069498993224,2042.4181714156293
2016-02-23,5243.185802264896,3048.0707703406224,2025.7774653594533
2016-02-24,5451.879194687353,3185.0848231392447,2110.7955755690346
2016-02-25,5325.036836549407,3104.024323174235,2061.0869155818364
2016-02-26,5314.261340812664,3100.991803215875,2048.695360941274
2016-02-29,5316.968804980279,3098.9783650790923,2050.463996840146
2016-03-01,5409.889408990624,3179.600897012395,2071.2756490989996
2016-03-02,5405.670221570064,3164.1088049210957,2064.627630384697
2016-03-03,5618.191756691434,3269.4737118989287,2144.247879749397
2016-03-04,5371.856830663746,3117.1634685248137,2053.476402934757
2016-03-07,5372.25687082659,3095.7468726605584,2053.0309720093937
2016-03-08,5518.833460107562,3188.6814849106595,2124.4913214160188
2016-03-09,5363.382167625648,3103.4686419114296,2061.818182133342
2016-03-10,5586.376509806607,3224.9804254970513,2144.1891302310396
2016-03-11,5653.275542994146,3267.9314030340174,2160.326774999732
2016-03-14,5409.409441358002,3136.269347654743,2067.713894330518
2016-03-15,5419.855081006244,3146.274632489076,2073.0047735264234
2016-03-16,5641.677170955285,3285.209751079703,2157.830090855772
2016-03-17,5451.644537984248,3152.780534714475,2093.2238818568294
2016-03-18,5663.062817162136,3267.3387055635976,2171.244665224658
2016-03-21,5460.888688015053,3158.536669864843,2089.986067833146
2016-03-22,5639.968228303653,3273.860708608321,2157.2728827820974
2016-03-23,5599.645914009772,3245.1160431065946,2149.655445783632
2016-03-24,5613.517920387094,3255.5061822445714,2152.982687490934
2016-03-28,5641.6354991996195,3265.307986658241,2165.994643795071
2016-03-29,5685.478056813357,3312.8817368193995,2185.1671539939707
2016-03-30,5705.885238444898,3326.3685916465474,2193.922337071155
2016-03-31,5644.840684737603,3293.9611151812423,2167.727246060298
2016-04-01,5658.567874251225,3314.4709064751514,2175.2976173943607
2016-04-04,5656.675443886255,3311.4748577471764,2170.444837063027
2016-04-05,5600.175956855819,3279.5456793411286,2154.1939378971874
2016-04-06,5661.337888662354,3333.461586258636,2168.3133772967267
2016-04-07,5601.715851746616,3290.3413730724424,2152.5197791790997
2016-04-08,5460.686130459799,3196.529495822513,2099.945649170302
2016-04-11,5608.48204345844,3278.69159399037,2153.044035441533
2016-04-12,5650.242497480067,3300.051317507081,2165.5872285709775
2016-04-13,5705.729779012792,3341.311030307872,2176.9748322817613
2016-04-14,5700.890259938431,3338.618281934032,2172.096424149553
2016-04-15,5709.553910460847,3338.9424773316423,2184.478553899273
2016-04-18,5734.248279924213,3347.742207873089,2189.532643234794
2016-04-19,5761.227814104874,3332.4187149754725,2201.1820720161777
2016-04-20,5743.573330315994,3321.74684362064,2184.3820498917194
2016-04-21,5707.900662845466,3319.267077285098,2162.918715461623
2016-04-22,5567.827999358327,3188.9451577201107,2111.393639287955
2016-04-25,5713.800015693298,3278.197403535072,2170.753188602568
2016-04-26,5727.601529069943,3265.2828003010363,2179.1602276292397
2016-04-27,5739.747029944265,3239.288008540665,2188.61609539605
2016-04-28,5684.840613512322,3198.562184397073,2167.037134033075
2016-04-29,5642.609093269275,3175.214174860477,2151.1915188042913
2016-05-02,5509.109021355078,3104.7370123260043,2102.7744907990855
2016-05-03,5638.310241822037,3175.7117394039233,2158.762909892248
2016-05-04,5593.306644337485,3147.662224596017,2149.570530382567
2016-05-05,5616.531931846403,3160.4449362973683,2157.587134681642
2016-05-06,5643.010110733216,3180.6396135998366,2166.783350057056
2016-05-09,5653.257643787074,3192.8291249857284,2174.793434377061
2016-05-10,5724.610091671697,3237.1545901035424,2197.6040200233983
2016-05-11,5691.7067261859775,3219.5795263675973,2184.7225397611037
2016-05-12,5692.13415336085,3204.661309587478,2194.69192628187
2016-05-13,5644.6146488687955,3194.0363746354706,2173.543586456508
2016-05-16,5715.195234844636,3242.4503556602867,2199.359176177386
2016-05-17,5675.563790407963,3209.5298687238246,2177.234742861241
2016-05-18,5662.120069700759,3212.5218092373107,2164.194406882394
2016-05-19,5657.555997607298,3204.3574176002294,2165.3929328597733
2016-05-20,5709.838096740888,3249.067007526057,2176.8128133878927
2016-05-23,5692.319230012712,3239.2533321795636,2169.0541337889154
2016-05-24,5751.309526291443,3295.663583662652,2189.5573479636805
2016-05-25,5797.593252835213,3323.5317349390243,2198.765431116044
2016-05-26,5789.320524619019,3327.5580174497154,2196.342209235794
2016-05-27,5802.094342254102,3337.8997325120727,2197.127408529748
2016-05-31,5805.8150410762755,3352.789378645015,2197.082900302077
2016-06-01,5812.366556504974,3350.011075304181,2202.5818570469564
2016-06-02,5827.912572530564,3355.7594822717365,2207.1401840355247
2016-06-03,5809.43623600807,3339.3637932800048,2206.4656430046016
2016-06-06,5774.697886782815,3314.5952612091205,2188.2727239492233
2016-06-07,5810.084640881978,3321.267107443302,2201.9819867807673
2016-06-08,5818.225249262061,3320.8317644654308,2210.145049338462
2016-06-09,5790.512287558522,3304.1354125051294,2205.542563723866
2016-06-10,5735.632189959288,3266.65267014876,2196.2599428277463
2016-06-13,5691.401467458345,3239.3657666491345,2180.0808670499828
2016-06-14,5714.76042393595,3259.0713190450333,2194.1441751783714
2016-06-15,5706.616494871792,3249.6191748051206,2187.9396062830347
2016-06-16,5726.297019523336,3260.780217605061,2197.760475851246
2016-06-17,5696.351416063844,3217.6902285929827,2186.4441015054763
2016-06-20,5535.97939459022,3126.640609559894,2125.4477152186737
2016-06-21,5726.405987674836,3235.2685512012104,2195.9651602429803
2016-06-22,5716.708637237549,3227.2429733276367,2192.092082977295
2016-06-23,5785.229860925523,3269.936917345738,2211.712273577432
2016-06-24,5570.563263626886,3131.363079259463,2144.522836738295
2016-06-27,5517.21215211635,3095.2510668832692,2133.981192598061
2016-06-28,5627.105388035125,3168.9274147445394,2167.253768645256
2016-06-29,5705.493129552575,3215.2283995623584,2194.452295043593
2016-06-30,5769.429587421473,3244.6002380782156,2227.4378772458876
2016-07-01,5771.355379577726,3255.1444751070812,2224.8458262579516
2016-07-05,5715.638766273856,3227.2465626022313,2211.869955761591
2016-07-06,5760.994883537816,3259.9512580073497,2224.6730579884315
2016-07-07,5779.909816046886,3282.3539412164537,2232.558396765555
2016-07-08,5848.949157841271,3323.446964652976,2257.8791516189813
2016-07-11,5711.7944312600885,3252.5798394125886,2203.945355898002
2016-07-12,5897.012588633224,3350.667725138832,2265.9359306420665
2016-07-13,5895.0913932648255,3341.931053245062,2271.377020737069
2016-07-14,5924.1408594036475,3362.5733564735856,2278.6844021028373
2016-07-15,5893.394010535441,3344.2313157166354,2265.3932863965165
2016-07-18,5773.372585822362,3288.971004093066,2213.3096278414596
2016-07-19,5891.43752364855,3347.4064080206153,2261.664708044409
2016-07-20,5913.744872625684,3385.243934850296,2268.757376887661
2016-07-21,5902.460341389407,3383.8215166739537,2260.0205379066174
2016-07-22,5930.783990441996,3398.9335712043976,2270.00980886296
2016-07-25,5915.969621195109,3399.9755297525553,2267.32097917411
2016-07-26,5933.4703503856435,3412.3587593818665,2276.7032153987093
2016-07-27,5919.796425834298,3431.7722582527203,2256.8697869798634
2016-07-28,5920.353446294321,3440.1040945242858,2257.927752417163
2016-07-29,5907.349920884008,3434.467038169474,2250.9220294651604
2016-08-01,5699.18152265012,3333.743771874113,2173.403633289301
2016-08-02,5805.694817786512,3391.9842538457597,2222.282086875144
2016-08-03,5832.9767815804225,3409.2235731733817,2224.9074723410304
2016-08-04,5850.611536826036,3425.66986125712,2234.252641565181
2016-08-05,5889.169974956138,3453.094797767786,2245.681242559309
2016-08-08,5860.029152116505,3434.229404182144,2233.289438029693
2016-08-09,5855.159578603023,3437.2681906795187,2231.1474956125458
2016-08-10,5829.175197299337,3421.7021827585413,2228.0587319295155
2016-08-11,5812.084051876736,3410.4708447594167,2220.8197336300072
2016-08-12,5827.876812508097,3425.0498422074597,2228.5314672428067
2016-08-15,5857.559440619603,3447.2394401501515,2237.077759534921
2016-08-16,5820.850094755908,3424.3794968031143,2218.755768338742
2016-08-17,5811.15191793011,3418.377921800231,2210.6417736617004
2016-08-18,5853.088963889051,3436.2164019060438,2226.286635964061
2016-08-19,5847.507174814964,3437.08883189458,2229.760994420285
2016-08-22,5882.60926326146,3460.531999303159,2242.9860876636376
2016-08-23,5929.707003532676,3487.4585754820146,2259.0317839494674
2016-08-24,5902.160014998168,3466.5472504906356,2252.464008604409
2016-08-25,5887.711841583252,3454.814073562622,2243.7683238983154
2016-08-26,5859.780209066055,3449.9346919977397,2230.787580719567
2016-08-29,5904.633126832719,3464.046064135051,2248.40764439381
2016-08-30,5883.940374413214,3446.3723413602565,2236.8855958427594
2016-08-31,5872.576024805778,3445.9749134299345,2235.2587992446206
2016-09-01,5872.661953034694,3454.74499038668,2236.2377329648007
2016-09-02,5899.879117771634,3466.426899563623,2248.3314949172345
2016-09-06,5873.493190792622,3461.969790508083,2232.314046229294
2016-09-07,5805.610047921102,3424.3034144889825,2199.504211537147
2016-09-08,5811.155479518231,3415.3157422215445,2196.3073110011755
2016-09-09,5684.420018881734,3336.6230862956727,2146.1928123980033
2016-09-12,5828.447422802448,3433.275989461981,2198.7625458958646
2016-09-13,5751.3819146412425,3406.5614427166292,2172.4514190512127
2016-09-14,5768.468710428104,3434.271730276989,2174.967967449251
2016-09-15,5809.059498604038,3477.426824561335,2186.776736419124
2016-09-16,5786.787076438777,3475.8772933337605,2179.206473606173
2016-09-19,5788.602550293552,3461.1995730904164,2183.9604836726357
2016-09-20,5737.348621941375,3436.854824386901,2166.871612512303
2016-09-21,5789.673722289735,3463.342180227977,2187.8517023196328
2016-09-22,5791.201285017189,3469.951624366193,2187.9341253309976
2016-09-23,5801.07461481457,3472.7141670866404,2190.4351378026913
2016-09-26,5746.003714141378,3438.8296621310874,2170.430509974831
2016-09-27,5799.761053612747,3483.68888179466,2192.115070685395
2016-09-28,5822.056375762622,3485.682856643689,2192.5444810938643
2016-09-29,5764.972893677652,3457.7822502819763,2172.871236882871
2016-09-30,5810.512742737192,3484.8265078889817,2189.809860464433
2016-10-03,5783.427339201327,3471.96178525046,2177.3063489770284
2016-10-04,5754.86433172971,3467.2440684994217,2162.5526252924174
2016-10-05,5811.897426210693,3498.5485931529984,2177.766470058501
2016-10-06,5801.531419875682,3488.11891411744,2175.7652445623535
2016-10-07,5778.137350218458,3478.3741513925343,2165.0542544920027
