ticker,revenue_year,revenue_month,revenue,avail_date
2376.TW,2017,7,5852465000,2017-08-10
2376.TW,2017,8,5505470000,2017-09-10
2376.TW,2017,9,5699915000,2017-10-10
2376.TW,2017,10,4425334000,2017-11-10
2376.TW,2017,11,5542848000,2017-12-10
2376.TW,2017,12,5559752000,2018-01-10
2376.TW,2018,1,7144660000,2018-02-10
2376.TW,2018,2,4533556000,2018-03-10
2376.TW,2018,3,8498556000,2018-04-10
2376.TW,2018,4,4999243000,2018-05-10
2376.TW,2018,5,5354401000,2018-06-10
2376.TW,2018,6,3819904000,2018-07-10
2376.TW,2018,7,4625846000,2018-08-10
2376.TW,2018,8,4481252000,2018-09-10
2376.TW,2018,9,4517819000,2018-10-10
2376.TW,2018,10,5007557000,2018-11-10
2376.TW,2018,11,4750023000,2018-12-10
2376.TW,2018,12,3206046000,2019-01-10
2376.TW,2019,1,5362092000,2019-02-10
2376.TW,2019,2,3815556000,2019-03-10
2376.TW,2019,3,6853503000,2019-04-10
2376.TW,2019,4,4386381000,2019-05-10
2376.TW,2019,5,4231955000,2019-06-10
2376.TW,2019,6,3689929000,2019-07-10
2376.TW,2019,7,5856401000,2019-08-10
2376.TW,2019,8,6147281000,2019-09-10
2376.TW,2019,9,5664159000,2019-10-10
2376.TW,2019,10,5780294000,2019-11-10
2376.TW,2019,11,5273809000,2019-12-10
2376.TW,2019,12,4753802000,2020-01-10
2376.TW,2020,1,6254698000,2020-02-10
2376.TW,2020,2,4668398000,2020-03-10
2376.TW,2020,3,6310689000,2020-04-10
2376.TW,2020,4,6165821000,2020-05-10
2376.TW,2020,5,7633696000,2020-06-10
2376.TW,2020,6,7109860000,2020-07-10
2376.TW,2020,7,8099005000,2020-08-10
2376.TW,2020,8,6964531000,2020-09-10
2376.TW,2020,9,7931867000,2020-10-10
2376.TW,2020,10,7358828000,2020-11-10
2376.TW,2020,11,9400828000,2020-12-10
2376.TW,2020,12,6693998000,2021-01-10
2376.TW,2021,1,10386245000,2021-02-10
2376.TW,2021,2,6969450000,2021-03-10
2376.TW,2021,3,11009777000,2021-04-10
2376.TW,2021,4,11047434000,2021-05-10
2376.TW,2021,5,11601877000,2021-06-10
2376.TW,2021,6,9134400000,2021-07-10
2376.TW,2021,7,8217667000,2021-08-10
2376.TW,2021,8,10340451000,2021-09-10
2376.TW,2021,9,12747208000,2021-10-10
2376.TW,2021,10,10924392000,2021-11-10
2376.TW,2021,11,11835437000,2021-12-10
2376.TW,2021,12,7695562000,2022-01-10
2376.TW,2022,1,14205060000,2022-02-10
2376.TW,2022,2,8896060000,2022-03-10
2376.TW,2022,3,9500937000,2022-04-10
2376.TW,2022,4,7626462000,2022-05-10
2376.TW,2022,5,6840822000,2022-06-10
2376.TW,2022,6,8194426000,2022-07-10
2376.TW,2022,7,7435303000,2022-08-10
2376.TW,2022,8,7896900000,2022-09-10
2376.TW,2022,9,8767701000,2022-10-10
2376.TW,2022,10,8214578000,2022-11-10
2376.TW,2022,11,10861177000,2022-12-10
2376.TW,2022,12,8772357000,2023-01-10
2376.TW,2023,1,8219614000,2023-02-10
2376.TW,2023,2,10088975000,2023-03-10
2376.TW,2023,3,9733565000,2023-04-10
2376.TW,2023,4,7303724000,2023-05-10
2376.TW,2023,5,9477940000,2023-06-10
2376.TW,2023,6,9644629000,2023-07-10
2376.TW,2023,7,8691762000,2023-08-10
2376.TW,2023,8,11937368000,2023-09-10
2376.TW,2023,9,16271282000,2023-10-10
2376.TW,2023,10,16764958000,2023-11-10
2376.TW,2023,11,15915793000,2023-12-10
2376.TW,2023,12,12845855000,2024-01-10
2376.TW,2024,1,16930021000,2024-02-10
2376.TW,2024,2,13968881000,2024-03-10
2376.TW,2024,3,24253194000,2024-04-10
2376.TW,2024,4,28523875000,2024-05-10
2376.TW,2024,5,22477138000,2024-06-10
2376.TW,2024,6,22932130000,2024-07-10
2376.TW,2024,7,19035807000,2024-08-10
2376.TW,2024,8,24662927000,2024-09-10
2376.TW,2024,9,26735874000,2024-10-10
2376.TW,2024,10,25771684000,2024-11-10
2376.TW,2024,11,22242930000,2024-12-10
2376.TW,2024,12,17597178000,2025-01-10
2376.TW,2025,1,21091561000,2025-02-10
2376.TW,2025,2,22326218000,2025-03-10
2376.TW,2025,3,22322801000,2025-04-10
2376.TW,2025,4,30098100000,2025-05-10
2376.TW,2025,5,46728346000,2025-06-10
2376.TW,2025,6,25447702000,2025-07-10
2376.TW,2025,7,27690083000,2025-08-10
2376.TW,2025,8,23888296000,2025-09-10
2376.TW,2025,9,27988237000,2025-10-10
2376.TW,2025,10,28318245000,2025-11-10
2376.TW,2025,11,30729748000,2025-12-10
2376.TW,2025,12,30306210000,2026-01-10
2376.TW,2026,1,33118551000,2026-02-10
2376.TW,2026,2,32908194000,2026-03-10
2376.TW,2026,3,39028800000,2026-04-10
2376.TW,2026,4,52267730000,2026-05-10
2376.TW,2026,5,49053470000,2026-06-10
2376.TW,2026,6,42892460000,2026-07-10
2345.TW,2005,5,1091915000,2005-06-10
2345.TW,2005,6,961168000,2005-07-10
2345.TW,2005,7,1079995000,2005-08-10
2345.TW,2005,8,1098694000,2005-09-10
2345.TW,2005,9,1217571000,2005-10-10
2345.TW,2005,10,1168658000,2005-11-10
2345.TW,2005,11,1258096000,2005-12-10
2345.TW,2005,12,1444238000,2006-01-10
2345.TW,2006,1,1127409000,2006-02-10
2345.TW,2006,2,975919000,2006-03-10
2345.TW,2006,3,1372631000,2006-04-10
2345.TW,2006,4,1165867000,2006-05-10
2345.TW,2006,5,1125590000,2006-06-10
2345.TW,2006,6,1371488000,2006-07-10
2345.TW,2006,7,1185420000,2006-08-10
2345.TW,2006,8,1428990000,2006-09-10
2345.TW,2006,9,1527709000,2006-10-10
2345.TW,2006,10,1222464000,2006-11-10
2345.TW,2006,11,1378990000,2006-12-10
2345.TW,2006,12,1556484000,2007-01-10
2345.TW,2007,1,1202925000,2007-02-10
2345.TW,2007,2,918408000,2007-03-10
2345.TW,2007,3,1126063000,2007-04-10
2345.TW,2007,4,1191513000,2007-05-10
2345.TW,2007,5,1140649000,2007-06-10
2345.TW,2007,6,1219050000,2007-07-10
2345.TW,2007,7,1112181000,2007-08-10
2345.TW,2007,8,1130353000,2007-09-10
2345.TW,2007,9,1105595000,2007-10-10
2345.TW,2007,10,1039247000,2007-11-10
2345.TW,2007,11,1092374000,2007-12-10
2345.TW,2007,12,1461887000,2008-01-10
2345.TW,2008,1,1304670000,2008-02-10
2345.TW,2008,2,1107692000,2008-03-10
2345.TW,2008,3,1129789000,2008-04-10
2345.TW,2008,4,1322309000,2008-05-10
2345.TW,2008,5,1358696000,2008-06-10
2345.TW,2008,6,1382614000,2008-07-10
2345.TW,2008,7,1306568000,2008-08-10
2345.TW,2008,8,1234816000,2008-09-10
2345.TW,2008,9,1342720000,2008-10-10
2345.TW,2008,10,1151224000,2008-11-10
2345.TW,2008,11,1202311000,2008-12-10
2345.TW,2008,12,1305363000,2009-01-10
2345.TW,2009,1,801282000,2009-02-10
2345.TW,2009,2,986261000,2009-03-10
2345.TW,2009,3,1164045000,2009-04-10
2345.TW,2009,4,957686000,2009-05-10
2345.TW,2009,5,1035102000,2009-06-10
2345.TW,2009,6,1103103000,2009-07-10
2345.TW,2009,7,1145003000,2009-08-10
2345.TW,2009,8,1129892000,2009-09-10
2345.TW,2009,9,1511410000,2009-10-10
2345.TW,2009,10,1202240000,2009-11-10
2345.TW,2009,11,1508885000,2009-12-10
2345.TW,2009,12,1812159000,2010-01-10
2345.TW,2010,1,1153794000,2010-02-10
2345.TW,2010,2,1253517000,2010-03-10
2345.TW,2010,3,1673501000,2010-04-10
2345.TW,2010,4,1432451000,2010-05-10
2345.TW,2010,5,1707347000,2010-06-10
2345.TW,2010,6,1748307000,2010-07-10
2345.TW,2010,7,1445774000,2010-08-10
2345.TW,2010,8,1803722000,2010-09-10
2345.TW,2010,9,2171258000,2010-10-10
2345.TW,2010,10,1434010000,2010-11-10
2345.TW,2010,11,2053661000,2010-12-10
2345.TW,2010,12,2015082000,2011-01-10
2345.TW,2011,1,1232360000,2011-02-10
2345.TW,2011,2,1119687000,2011-03-10
2345.TW,2011,3,1424070000,2011-04-10
2345.TW,2011,4,1159837000,2011-05-10
2345.TW,2011,5,1446457000,2011-06-10
2345.TW,2011,6,1574809000,2011-07-10
2345.TW,2011,7,1218162000,2011-08-10
2345.TW,2011,8,1934435000,2011-09-10
2345.TW,2011,9,2130263000,2011-10-10
2345.TW,2011,10,1436936000,2011-11-10
2345.TW,2011,11,1835850000,2011-12-10
2345.TW,2011,12,2325506000,2012-01-10
2345.TW,2012,1,1255134000,2012-02-10
2345.TW,2012,2,2037607000,2012-03-10
2345.TW,2012,3,1807199000,2012-04-10
2345.TW,2012,4,1361412000,2012-05-10
2345.TW,2012,5,1732204000,2012-06-10
2345.TW,2012,6,1745847000,2012-07-10
2345.TW,2012,7,1371535000,2012-08-10
2345.TW,2012,8,1879391000,2012-09-10
2345.TW,2012,9,1993820000,2012-10-10
2345.TW,2012,10,1258028000,2012-11-10
2345.TW,2012,11,1909010000,2012-12-10
2345.TW,2012,12,1653026000,2013-01-10
2345.TW,2013,1,1347054000,2013-02-10
2345.TW,2013,2,1513814000,2013-03-10
2345.TW,2013,3,1983960000,2013-04-10
2345.TW,2013,4,1553562000,2013-05-10
2345.TW,2013,5,2198152000,2013-06-10
2345.TW,2013,6,2382570000,2013-07-10
2345.TW,2013,7,1613905000,2013-08-10
2345.TW,2013,8,2045515000,2013-09-10
2345.TW,2013,9,1983859000,2013-10-10
2345.TW,2013,10,1600005000,2013-11-10
2345.TW,2013,11,2005951000,2013-12-10
2345.TW,2013,12,2413018000,2014-01-10
2345.TW,2014,1,1561553000,2014-02-10
2345.TW,2014,2,1487538000,2014-03-10
2345.TW,2014,3,2202408000,2014-04-10
2345.TW,2014,4,1672130000,2014-05-10
2345.TW,2014,5,2205116000,2014-06-10
2345.TW,2014,6,2076173000,2014-07-10
2345.TW,2014,7,1587614000,2014-08-10
2345.TW,2014,8,1838382000,2014-09-10
2345.TW,2014,9,1920949000,2014-10-10
2345.TW,2014,10,1716172000,2014-11-10
2345.TW,2014,11,2088859000,2014-12-10
2345.TW,2014,12,2491005000,2015-01-10
2345.TW,2015,1,1373193000,2015-02-10
2345.TW,2015,2,1461935000,2015-03-10
2345.TW,2015,3,2111303000,2015-04-10
2345.TW,2015,4,1810387000,2015-05-10
2345.TW,2015,5,2016272000,2015-06-10
2345.TW,2015,6,2304536000,2015-07-10
2345.TW,2015,7,2098866000,2015-08-10
2345.TW,2015,8,2171468000,2015-09-10
2345.TW,2015,9,2272450000,2015-10-10
2345.TW,2015,10,1819746000,2015-11-10
2345.TW,2015,11,2537049000,2015-12-10
2345.TW,2015,12,2761555000,2016-01-10
2345.TW,2016,1,1940796000,2016-02-10
2345.TW,2016,2,1997415000,2016-03-10
2345.TW,2016,3,1985458000,2016-04-10
2345.TW,2016,4,1906512000,2016-05-10
2345.TW,2016,5,2543604000,2016-06-10
2345.TW,2016,6,2970360000,2016-07-10
2345.TW,2016,7,2439183000,2016-08-10
2345.TW,2016,8,2496336000,2016-09-10
2345.TW,2016,9,2655794000,2016-10-10
2345.TW,2016,10,2147886000,2016-11-10
2345.TW,2016,11,2862372000,2016-12-10
2345.TW,2016,12,3418410000,2017-01-10
2345.TW,2017,1,2451561000,2017-02-10
2345.TW,2017,2,2446877000,2017-03-10
2345.TW,2017,3,3663791000,2017-04-10
2345.TW,2017,4,2835194000,2017-05-10
2345.TW,2017,5,2967587000,2017-06-10
2345.TW,2017,6,3022296000,2017-07-10
2345.TW,2017,7,2596986000,2017-08-10
2345.TW,2017,8,3099913000,2017-09-10
2345.TW,2017,9,3175231000,2017-10-10
2345.TW,2017,10,2885329000,2017-11-10
2345.TW,2017,11,3338738000,2017-12-10
2345.TW,2017,12,3963269000,2018-01-10
2345.TW,2018,1,3015299000,2018-02-10
2345.TW,2018,2,3122595000,2018-03-10
2345.TW,2018,3,2965762000,2018-04-10
2345.TW,2018,4,2499746000,2018-05-10
2345.TW,2018,5,3598956000,2018-06-10
2345.TW,2018,6,3601037000,2018-07-10
2345.TW,2018,7,3114139000,2018-08-10
2345.TW,2018,8,4319354000,2018-09-10
2345.TW,2018,9,3828417000,2018-10-10
2345.TW,2018,10,4079617000,2018-11-10
2345.TW,2018,11,4006967000,2018-12-10
2345.TW,2018,12,4940266000,2019-01-10
2345.TW,2019,1,3876136000,2019-02-10
2345.TW,2019,2,2883249000,2019-03-10
2345.TW,2019,3,4360282000,2019-04-10
2345.TW,2019,4,4533144000,2019-05-10
2345.TW,2019,5,4831286000,2019-06-10
2345.TW,2019,6,4394615000,2019-07-10
2345.TW,2019,7,4565787000,2019-08-10
2345.TW,2019,8,5918287000,2019-09-10
2345.TW,2019,9,5957461000,2019-10-10
2345.TW,2019,10,4641922000,2019-11-10
2345.TW,2019,11,4263495000,2019-12-10
2345.TW,2019,12,5126867000,2020-01-10
2345.TW,2020,1,3674679000,2020-02-10
2345.TW,2020,2,3397996000,2020-03-10
2345.TW,2020,3,4651577000,2020-04-10
2345.TW,2020,4,4071989000,2020-05-10
2345.TW,2020,5,3763609000,2020-06-10
2345.TW,2020,6,4790580000,2020-07-10
2345.TW,2020,7,4124487000,2020-08-10
2345.TW,2020,8,4882302000,2020-09-10
2345.TW,2020,9,5391875000,2020-10-10
2345.TW,2020,10,4379859000,2020-11-10
2345.TW,2020,11,4991408000,2020-12-10
2345.TW,2020,12,6336478000,2021-01-10
2345.TW,2021,1,4375535000,2021-02-10
2345.TW,2021,2,3632444000,2021-03-10
2345.TW,2021,3,5190400000,2021-04-10
2345.TW,2021,4,4624529000,2021-05-10
2345.TW,2021,5,4911263000,2021-06-10
2345.TW,2021,6,4517191000,2021-07-10
2345.TW,2021,7,4527357000,2021-08-10
2345.TW,2021,8,5522227000,2021-09-10
2345.TW,2021,9,5154468000,2021-10-10
2345.TW,2021,10,5069551000,2021-11-10
2345.TW,2021,11,5354563000,2021-12-10
2345.TW,2021,12,6719153000,2022-01-10
2345.TW,2022,1,5258916000,2022-02-10
2345.TW,2022,2,3720925000,2022-03-10
2345.TW,2022,3,6749720000,2022-04-10
2345.TW,2022,4,5625973000,2022-05-10
2345.TW,2022,5,6156162000,2022-06-10
2345.TW,2022,6,6914045000,2022-07-10
2345.TW,2022,7,6840989000,2022-08-10
2345.TW,2022,8,6391814000,2022-09-10
2345.TW,2022,9,7348530000,2022-10-10
2345.TW,2022,10,6610791000,2022-11-10
2345.TW,2022,11,6817141000,2022-12-10
2345.TW,2022,12,8770217000,2023-01-10
2345.TW,2023,1,6269502000,2023-02-10
2345.TW,2023,2,6111789000,2023-03-10
2345.TW,2023,3,7304297000,2023-04-10
2345.TW,2023,4,6322473000,2023-05-10
2345.TW,2023,5,6472848000,2023-06-10
2345.TW,2023,6,7324446000,2023-07-10
2345.TW,2023,7,7510271000,2023-08-10
2345.TW,2023,8,7401293000,2023-09-10
2345.TW,2023,9,7515166000,2023-10-10
2345.TW,2023,10,7178471000,2023-11-10
2345.TW,2023,11,6850257000,2023-12-10
2345.TW,2023,12,7927613000,2024-01-10
2345.TW,2024,1,5884960000,2024-02-10
2345.TW,2024,2,5344656000,2024-03-10
2345.TW,2024,3,7618096000,2024-04-10
2345.TW,2024,4,7016810000,2024-05-10
2345.TW,2024,5,8776621000,2024-06-10
2345.TW,2024,6,8618959000,2024-07-10
2345.TW,2024,7,8728653000,2024-08-10
2345.TW,2024,8,9416897000,2024-09-10
2345.TW,2024,9,10047189000,2024-10-10
2345.TW,2024,10,10882611000,2024-11-10
2345.TW,2024,11,12549045000,2024-12-10
2345.TW,2024,12,15540247000,2025-01-10
2345.TW,2025,1,12525239000,2025-02-10
2345.TW,2025,2,12908017000,2025-03-10
2345.TW,2025,3,17317305000,2025-04-10
2345.TW,2025,4,17781598000,2025-05-10
2345.TW,2025,5,18280186000,2025-06-10
2345.TW,2025,6,24543014000,2025-07-10
2345.TW,2025,7,22990663000,2025-08-10
2345.TW,2025,8,25637808000,2025-09-10
2345.TW,2025,9,24318092000,2025-10-10
2345.TW,2025,10,23364628000,2025-11-10
2345.TW,2025,11,22554331000,2025-12-10
2345.TW,2025,12,26052581000,2026-01-10
2345.TW,2026,1,21527345000,2026-02-10
2345.TW,2026,2,23582573000,2026-03-10
2345.TW,2026,3,25010823000,2026-04-10
2345.TW,2026,4,27360301000,2026-05-10
2345.TW,2026,5,28622864000,2026-06-10
2345.TW,2026,6,39554529000,2026-07-10
2308.TW,2005,5,4476766000,2005-06-10
2308.TW,2005,6,5088304000,2005-07-10
2308.TW,2005,7,5102643000,2005-08-10
2308.TW,2005,8,5679623000,2005-09-10
2308.TW,2005,9,6454755000,2005-10-10
2308.TW,2005,10,6193477000,2005-11-10
2308.TW,2005,11,6366964000,2005-12-10
2308.TW,2005,12,7799312000,2006-01-10
2308.TW,2006,1,5294758000,2006-02-10
2308.TW,2006,2,5260247000,2006-03-10
2308.TW,2006,3,6021370000,2006-04-10
2308.TW,2006,4,5935498000,2006-05-10
2308.TW,2006,5,5923549000,2006-06-10
2308.TW,2006,6,6388885000,2006-07-10
2308.TW,2006,7,6097874000,2006-08-10
2308.TW,2006,8,6896909000,2006-09-10
2308.TW,2006,9,2671326000,2006-10-10
2308.TW,2006,10,4666345000,2006-11-10
2308.TW,2006,11,2227037000,2006-12-10
2308.TW,2006,12,2866417000,2007-01-10
2308.TW,2007,1,3062682000,2007-02-10
2308.TW,2007,2,2164730000,2007-03-10
2308.TW,2007,3,3147575000,2007-04-10
2308.TW,2007,4,2901013000,2007-05-10
2308.TW,2007,5,2593431000,2007-06-10
2308.TW,2007,6,3218952000,2007-07-10
2308.TW,2007,7,3459782000,2007-08-10
2308.TW,2007,8,3715816000,2007-09-10
2308.TW,2007,9,3847154000,2007-10-10
2308.TW,2007,10,3761153000,2007-11-10
2308.TW,2007,11,3337504000,2007-12-10
2308.TW,2007,12,4045778000,2008-01-10
2308.TW,2008,1,3741600000,2008-02-10
2308.TW,2008,2,2157168000,2008-03-10
2308.TW,2008,3,3158878000,2008-04-10
2308.TW,2008,4,3053794000,2008-05-10
2308.TW,2008,5,3184179000,2008-06-10
2308.TW,2008,6,3239581000,2008-07-10
2308.TW,2008,7,3431436000,2008-08-10
2308.TW,2008,8,3714412000,2008-09-10
2308.TW,2008,9,3255703000,2008-10-10
2308.TW,2008,10,3526910000,2008-11-10
2308.TW,2008,11,3007948000,2008-12-10
2308.TW,2008,12,2434804000,2009-01-10
2308.TW,2009,1,2087654000,2009-02-10
2308.TW,2009,2,2112966000,2009-03-10
2308.TW,2009,3,2182845000,2009-04-10
2308.TW,2009,4,2344967000,2009-05-10
2308.TW,2009,5,2072093000,2009-06-10
2308.TW,2009,6,2887910000,2009-07-10
2308.TW,2009,7,2389263000,2009-08-10
2308.TW,2009,8,2437689000,2009-09-10
2308.TW,2009,9,2704776000,2009-10-10
2308.TW,2009,10,2790765000,2009-11-10
2308.TW,2009,11,2714167000,2009-12-10
2308.TW,2009,12,2825735000,2010-01-10
2308.TW,2010,1,2400927000,2010-02-10
2308.TW,2010,2,1725881000,2010-03-10
2308.TW,2010,3,2292525000,2010-04-10
2308.TW,2010,4,2615744000,2010-05-10
2308.TW,2010,5,2693914000,2010-06-10
2308.TW,2010,6,2930379000,2010-07-10
2308.TW,2010,7,3328370000,2010-08-10
2308.TW,2010,8,3456673000,2010-09-10
2308.TW,2010,9,3442923000,2010-10-10
2308.TW,2010,10,3184848000,2010-11-10
2308.TW,2010,11,3131628000,2010-12-10
2308.TW,2010,12,2847834000,2011-01-10
2308.TW,2011,1,2704571000,2011-02-10
2308.TW,2011,2,1934852000,2011-03-10
2308.TW,2011,3,3051815000,2011-04-10
2308.TW,2011,4,2690396000,2011-05-10
2308.TW,2011,5,2820759000,2011-06-10
2308.TW,2011,6,2552121000,2011-07-10
2308.TW,2011,7,2876030000,2011-08-10
2308.TW,2011,8,3214162000,2011-09-10
2308.TW,2011,9,2799489000,2011-10-10
2308.TW,2011,10,2609573000,2011-11-10
2308.TW,2011,11,2772128000,2011-12-10
2308.TW,2011,12,2533123000,2012-01-10
2308.TW,2012,1,2184377000,2012-02-10
2308.TW,2012,2,2334359000,2012-03-10
2308.TW,2012,3,3408552000,2012-04-10
2308.TW,2012,4,2683135000,2012-05-10
2308.TW,2012,5,3144994000,2012-06-10
2308.TW,2012,6,3273700000,2012-07-10
2308.TW,2012,7,3930762000,2012-08-10
2308.TW,2012,8,3629694000,2012-09-10
2308.TW,2012,9,3068623000,2012-10-10
2308.TW,2012,10,2730195000,2012-11-10
2308.TW,2012,11,2832100000,2012-12-10
2308.TW,2012,12,3067065000,2013-01-10
2308.TW,2013,1,14401434000,2013-02-10
2308.TW,2013,2,10339773000,2013-03-10
2308.TW,2013,3,14093906000,2013-04-10
2308.TW,2013,4,14387001000,2013-05-10
2308.TW,2013,5,14880079000,2013-06-10
2308.TW,2013,6,14172504000,2013-07-10
2308.TW,2013,7,14765827000,2013-08-10
2308.TW,2013,8,15411305000,2013-09-10
2308.TW,2013,9,15963337000,2013-10-10
2308.TW,2013,10,16186071000,2013-11-10
2308.TW,2013,11,16213524000,2013-12-10
2308.TW,2013,12,16238361000,2014-01-10
2308.TW,2014,1,14743548000,2014-02-10
2308.TW,2014,2,12939436000,2014-03-10
2308.TW,2014,3,15352612000,2014-04-10
2308.TW,2014,4,16214800000,2014-05-10
2308.TW,2014,5,15881302000,2014-06-10
2308.TW,2014,6,15520186000,2014-07-10
2308.TW,2014,7,16566925000,2014-08-10
2308.TW,2014,8,16436693000,2014-09-10
2308.TW,2014,9,17451277000,2014-10-10
2308.TW,2014,10,16494786000,2014-11-10
2308.TW,2014,11,16797072000,2014-12-10
2308.TW,2014,12,16236482000,2015-01-10
2308.TW,2015,1,16785051000,2015-02-10
2308.TW,2015,2,11673008000,2015-03-10
2308.TW,2015,3,14744926000,2015-04-10
2308.TW,2015,4,15516504000,2015-05-10
2308.TW,2015,5,16163528000,2015-06-10
2308.TW,2015,6,17052255000,2015-07-10
2308.TW,2015,7,18023341000,2015-08-10
2308.TW,2015,8,18207429000,2015-09-10
2308.TW,2015,9,19681956000,2015-10-10
2308.TW,2015,10,18884560000,2015-11-10
2308.TW,2015,11,18248999000,2015-12-10
2308.TW,2015,12,18459051000,2016-01-10
2308.TW,2016,1,17147998000,2016-02-10
2308.TW,2016,2,12420728000,2016-03-10
2308.TW,2016,3,18038490000,2016-04-10
2308.TW,2016,4,17007532000,2016-05-10
2308.TW,2016,5,17784648000,2016-06-10
2308.TW,2016,6,17873867000,2016-07-10
2308.TW,2016,7,18716402000,2016-08-10
2308.TW,2016,8,18737411000,2016-09-10
2308.TW,2016,9,19614120000,2016-10-10
2308.TW,2016,10,18204555000,2016-11-10
2308.TW,2016,11,19320829000,2016-12-10
2308.TW,2016,12,19488991000,2017-01-10
2308.TW,2017,1,14433964000,2017-02-10
2308.TW,2017,2,16025797000,2017-03-10
2308.TW,2017,3,18464898000,2017-04-10
2308.TW,2017,4,17492850000,2017-05-10
2308.TW,2017,5,17286218000,2017-06-10
2308.TW,2017,6,18694262000,2017-07-10
2308.TW,2017,7,19152574000,2017-08-10
2308.TW,2017,8,19920756000,2017-09-10
2308.TW,2017,9,20749145000,2017-10-10
2308.TW,2017,10,19442817000,2017-11-10
2308.TW,2017,11,21113263000,2017-12-10
2308.TW,2017,12,20800971000,2018-01-10
2308.TW,2018,1,18938071000,2018-02-10
2308.TW,2018,2,13374183000,2018-03-10
2308.TW,2018,3,18557770000,2018-04-10
2308.TW,2018,4,18269675000,2018-05-10
2308.TW,2018,5,19807110000,2018-06-10
2308.TW,2018,6,19820322000,2018-07-10
2308.TW,2018,7,20547056000,2018-08-10
2308.TW,2018,8,21457243000,2018-09-10
2308.TW,2018,9,21612501000,2018-10-10
2308.TW,2018,10,21300694000,2018-11-10
2308.TW,2018,11,22126305000,2018-12-10
2308.TW,2018,12,21206879000,2019-01-10
2308.TW,2019,1,18782688000,2019-02-10
2308.TW,2019,2,15156604000,2019-03-10
2308.TW,2019,3,20162935000,2019-04-10
2308.TW,2019,4,23424926000,2019-05-10
2308.TW,2019,5,24559192000,2019-06-10
2308.TW,2019,6,25390976000,2019-07-10
2308.TW,2019,7,24732194000,2019-08-10
2308.TW,2019,8,24314750000,2019-09-10
2308.TW,2019,9,23413872000,2019-10-10
2308.TW,2019,10,23115554000,2019-11-10
2308.TW,2019,11,22674177000,2019-12-10
2308.TW,2019,12,22403529000,2020-01-10
2308.TW,2020,1,19330593000,2020-02-10
2308.TW,2020,2,15264060000,2020-03-10
2308.TW,2020,3,21083381000,2020-04-10
2308.TW,2020,4,23297848000,2020-05-10
2308.TW,2020,5,23584220000,2020-06-10
2308.TW,2020,6,23812690000,2020-07-10
2308.TW,2020,7,25782308000,2020-08-10
2308.TW,2020,8,25092922000,2020-09-10
2308.TW,2020,9,26804451000,2020-10-10
2308.TW,2020,10,26152175000,2020-11-10
2308.TW,2020,11,25492411000,2020-12-10
2308.TW,2020,12,26908434000,2021-01-10
2308.TW,2021,1,25115225000,2021-02-10
2308.TW,2021,2,20344163000,2021-03-10
2308.TW,2021,3,27025895000,2021-04-10
2308.TW,2021,4,26438926000,2021-05-10
2308.TW,2021,5,26126461000,2021-06-10
2308.TW,2021,6,26204497000,2021-07-10
2308.TW,2021,7,26377260000,2021-08-10
2308.TW,2021,8,25923957000,2021-09-10
2308.TW,2021,9,27344955000,2021-10-10
2308.TW,2021,10,26378454000,2021-11-10
2308.TW,2021,11,27335881000,2021-12-10
2308.TW,2021,12,30055122000,2022-01-10
2308.TW,2022,1,26269545000,2022-02-10
2308.TW,2022,2,25620385000,2022-03-10
2308.TW,2022,3,30648145000,2022-04-10
2308.TW,2022,4,27273711000,2022-05-10
2308.TW,2022,5,30567954000,2022-06-10
2308.TW,2022,6,32155128000,2022-07-10
2308.TW,2022,7,34141054000,2022-08-10
2308.TW,2022,8,35181808000,2022-09-10
2308.TW,2022,9,36925291000,2022-10-10
2308.TW,2022,10,35530437000,2022-11-10
2308.TW,2022,11,35707731000,2022-12-10
2308.TW,2022,12,34422119000,2023-01-10
2308.TW,2023,1,29562916000,2023-02-10
2308.TW,2023,2,29116665000,2023-03-10
2308.TW,2023,3,34179663000,2023-04-10
2308.TW,2023,4,31542219000,2023-05-10
2308.TW,2023,5,34184549000,2023-06-10
2308.TW,2023,6,34824624000,2023-07-10
2308.TW,2023,7,35973872000,2023-08-10
2308.TW,2023,8,36435815000,2023-09-10
2308.TW,2023,9,35385748000,2023-10-10
2308.TW,2023,10,34675178000,2023-11-10
