GrossProfit,IncomeAfterTaxes,Revenue,ticker,qend,avail_date
,,117729404000.0,2882.TW,2019-06-30,2019-08-14
,,139885203000.0,2882.TW,2019-09-30,2019-11-14
,,173186510000.0,2882.TW,2019-12-31,2020-03-31
,,162091752000.0,2882.TW,2020-03-31,2020-05-15
,,159058867000.0,2882.TW,2020-06-30,2020-08-14
,,153000336000.0,2882.TW,2020-09-30,2020-11-14
,,155763530000.0,2882.TW,2020-12-31,2021-03-31
,,189607853000.0,2882.TW,2021-03-31,2021-05-15
,,156168588000.0,2882.TW,2021-06-30,2021-08-14
,,131812609000.0,2882.TW,2021-09-30,2021-11-14
,,148373555000.0,2882.TW,2021-12-31,2022-03-31
,,132076882000.0,2882.TW,2022-03-31,2022-05-15
,,105719383000.0,2882.TW,2022-06-30,2022-08-14
,,68694454000.0,2882.TW,2022-09-30,2022-11-14
,,34942939000.0,2882.TW,2022-12-31,2023-03-31
,,68410247000.0,2882.TW,2023-03-31,2023-05-15
,,94002234000.0,2882.TW,2023-06-30,2023-08-14
,,80028377000.0,2882.TW,2023-09-30,2023-11-14
,,61731781000.0,2882.TW,2023-12-31,2024-03-31
,,116567744000.0,2882.TW,2024-03-31,2024-05-15
,,71515401000.0,2882.TW,2024-06-30,2024-08-14
,,95794987000.0,2882.TW,2024-09-30,2024-11-14
,,73838785000.0,2882.TW,2024-12-31,2025-03-31
,,106262653000.0,2882.TW,2025-03-31,2025-05-15
,,24582869000.0,2882.TW,2025-06-30,2025-08-14
,,118933895000.0,2882.TW,2025-09-30,2025-11-14
,,100625498000.0,2882.TW,2025-12-31,2026-03-31
,,72538053000.0,2882.TW,2026-03-31,2026-05-15
4726451000.0,,,2891.TW,2005-03-31,2005-05-15
5083351000.0,,,2891.TW,2005-06-30,2005-08-14
4332408000.0,,,2891.TW,2005-09-30,2005-11-14
2055648000.0,,,2891.TW,2005-12-31,2006-03-31
,,13683324000.0,2891.TW,2006-03-31,2006-05-15
,,10384895000.0,2891.TW,2006-06-30,2006-08-14
,,13268156000.0,2891.TW,2006-09-30,2006-11-14
,,9486470000.0,2891.TW,2006-12-31,2007-03-31
,,12600093000.0,2891.TW,2007-03-31,2007-05-15
,,17404497000.0,2891.TW,2007-06-30,2007-08-14
,,16102352000.0,2891.TW,2007-09-30,2007-11-14
,,12871365000.0,2891.TW,2007-12-31,2008-03-31
,,16375508000.0,2891.TW,2008-03-31,2008-05-15
,,16108976000.0,2891.TW,2008-06-30,2008-08-14
,,14492464000.0,2891.TW,2008-09-30,2008-11-14
,,12842987000.0,2891.TW,2008-12-31,2009-03-31
,,13301426000.0,2891.TW,2009-03-31,2009-05-15
,,8213599000.0,2891.TW,2009-06-30,2009-08-14
,,11643414000.0,2891.TW,2009-09-30,2009-11-14
,,13322724000.0,2891.TW,2009-12-31,2010-03-31
,,12464677000.0,2891.TW,2010-03-31,2010-05-15
,,13194861000.0,2891.TW,2010-06-30,2010-08-14
,,13226906000.0,2891.TW,2010-09-30,2010-11-14
,,13664419000.0,2891.TW,2010-12-31,2011-03-31
,,14388205000.0,2891.TW,2011-03-31,2011-05-15
,,14404955000.0,2891.TW,2011-06-30,2011-08-14
,,14314766000.0,2891.TW,2011-09-30,2011-11-14
,,16631470000.0,2891.TW,2011-12-31,2012-03-31
,,21930911000.0,2891.TW,2012-03-31,2012-05-15
,,25641057000.0,2891.TW,2012-06-30,2012-08-14
,,28557686000.0,2891.TW,2012-09-30,2012-11-14
,,18844151000.0,2891.TW,2012-12-31,2013-03-31
,,25073015000.0,2891.TW,2013-03-31,2013-05-15
,,28285106000.0,2891.TW,2013-06-30,2013-08-14
,,31077004000.0,2891.TW,2013-09-30,2013-11-14
,,42731494000.0,2891.TW,2013-12-31,2014-03-31
,,39590565000.0,2891.TW,2014-03-31,2014-05-15
,,52384199000.0,2891.TW,2014-06-30,2014-08-14
,,60153464000.0,2891.TW,2014-09-30,2014-11-14
,,49298459000.0,2891.TW,2014-12-31,2015-03-31
,,54210943000.0,2891.TW,2015-03-31,2015-05-15
,,46049429000.0,2891.TW,2015-06-30,2015-08-14
,,48353538000.0,2891.TW,2015-09-30,2015-11-14
,,66958017000.0,2891.TW,2015-12-31,2016-03-31
,,75555505000.0,2891.TW,2016-03-31,2016-05-15
,,75378677000.0,2891.TW,2016-06-30,2016-08-14
,,84659563000.0,2891.TW,2016-09-30,2016-11-14
,,84077616000.0,2891.TW,2016-12-31,2017-03-31
,,93835415000.0,2891.TW,2017-03-31,2017-05-15
,,75799544000.0,2891.TW,2017-06-30,2017-08-14
,,88687634000.0,2891.TW,2017-09-30,2017-11-14
,,91441064000.0,2891.TW,2017-12-31,2018-03-31
,,76132213000.0,2891.TW,2018-03-31,2018-05-15
,,69007785000.0,2891.TW,2018-06-30,2018-08-14
,,84262690000.0,2891.TW,2018-09-30,2018-11-14
,,84971903000.0,2891.TW,2018-12-31,2019-03-31
,,80407377000.0,2891.TW,2019-03-31,2019-05-15
,,48371461000.0,2891.TW,2019-06-30,2019-08-14
,,69615831000.0,2891.TW,2019-09-30,2019-11-14
,,66323059000.0,2891.TW,2019-12-31,2020-03-31
,,62851755000.0,2891.TW,2020-03-31,2020-05-15
,,47742044000.0,2891.TW,2020-06-30,2020-08-14
,,49721853000.0,2891.TW,2020-09-30,2020-11-14
,,34090669000.0,2891.TW,2020-12-31,2021-03-31
,,47619935000.0,2891.TW,2021-03-31,2021-05-15
,,37980281000.0,2891.TW,2021-06-30,2021-08-14
,,50790337000.0,2891.TW,2021-09-30,2021-11-14
,,49667271000.0,2891.TW,2021-12-31,2022-03-31
,,57568091000.0,2891.TW,2022-03-31,2022-05-15
,,43059232000.0,2891.TW,2022-06-30,2022-08-14
,,36130378000.0,2891.TW,2022-09-30,2022-11-14
,,2494598000.0,2891.TW,2022-12-31,2023-03-31
,,23537973000.0,2891.TW,2023-03-31,2023-05-15
,,38952247000.0,2891.TW,2023-06-30,2023-08-14
,,44392978000.0,2891.TW,2023-09-30,2023-11-14
,,29693229000.0,2891.TW,2023-12-31,2024-03-31
,,48511550000.0,2891.TW,2024-03-31,2024-05-15
,,42574436000.0,2891.TW,2024-06-30,2024-08-14
,,50197012000.0,2891.TW,2024-09-30,2024-11-14
,,48126575000.0,2891.TW,2024-12-31,2025-03-31
,,61451825000.0,2891.TW,2025-03-31,2025-05-15
,,48067373000.0,2891.TW,2025-06-30,2025-08-14
,,64439705000.0,2891.TW,2025-09-30,2025-11-14
,,70935768000.0,2891.TW,2025-12-31,2026-03-31
,,59859484000.0,2891.TW,2026-03-31,2026-05-15
4815730000.0,,,2886.TW,2005-03-31,2005-05-15
5185061000.0,,,2886.TW,2005-06-30,2005-08-14
5905805000.0,,,2886.TW,2005-09-30,2005-11-14
6471566000.0,,,2886.TW,2005-12-31,2006-03-31
,,11287034000.0,2886.TW,2006-03-31,2006-05-15
,,12468620000.0,2886.TW,2006-06-30,2006-08-14
,,10877198000.0,2886.TW,2006-09-30,2006-11-14
,,9487700000.0,2886.TW,2006-12-31,2007-03-31
,,10951471000.0,2886.TW,2007-03-31,2007-05-15
,,12211985000.0,2886.TW,2007-06-30,2007-08-14
,,14175958000.0,2886.TW,2007-09-30,2007-11-14
,,9594907000.0,2886.TW,2007-12-31,2008-03-31
,,9139823000.0,2886.TW,2008-03-31,2008-05-15
,,6930044000.0,2886.TW,2008-06-30,2008-08-14
,,4711102000.0,2886.TW,2008-09-30,2008-11-14
,,10556165000.0,2886.TW,2008-12-31,2009-03-31
,,12620203000.0,2886.TW,2009-03-31,2009-05-15
,,13074878000.0,2886.TW,2009-06-30,2009-08-14
,,10593027000.0,2886.TW,2009-09-30,2009-11-14
,,10144194000.0,2886.TW,2009-12-31,2010-03-31
,,11967580000.0,2886.TW,2010-03-31,2010-05-15
,,7798083000.0,2886.TW,2010-06-30,2010-08-14
,,12166638000.0,2886.TW,2010-09-30,2010-11-14
,,10044539000.0,2886.TW,2010-12-31,2011-03-31
,,11314087000.0,2886.TW,2011-03-31,2011-05-15
,,12369881000.0,2886.TW,2011-06-30,2011-08-14
,,10058430000.0,2886.TW,2011-09-30,2011-11-14
,,12008752000.0,2886.TW,2011-12-31,2012-03-31
,,13345751000.0,2886.TW,2012-03-31,2012-05-15
,,12424985000.0,2886.TW,2012-06-30,2012-08-14
,,13068409000.0,2886.TW,2012-09-30,2012-11-14
,,12421195000.0,2886.TW,2012-12-31,2013-03-31
,,13275705000.0,2886.TW,2013-03-31,2013-05-15
,,13158105000.0,2886.TW,2013-06-30,2013-08-14
,,14025006000.0,2886.TW,2013-09-30,2013-11-14
,,14549652000.0,2886.TW,2013-12-31,2014-03-31
,,15138714000.0,2886.TW,2014-03-31,2014-05-15
,,15893246000.0,2886.TW,2014-06-30,2014-08-14
,,14958993000.0,2886.TW,2014-09-30,2014-11-14
,,14514014000.0,2886.TW,2014-12-31,2015-03-31
,,15146624000.0,2886.TW,2015-03-31,2015-05-15
,,14251284000.0,2886.TW,2015-06-30,2015-08-14
,,13679768000.0,2886.TW,2015-09-30,2015-11-14
,,17150630000.0,2886.TW,2015-12-31,2016-03-31
,,15990724000.0,2886.TW,2016-03-31,2016-05-15
,,9691474000.0,2886.TW,2016-06-30,2016-08-14
,,15673284000.0,2886.TW,2016-09-30,2016-11-14
,,13708638000.0,2886.TW,2016-12-31,2017-03-31
,,14758685000.0,2886.TW,2017-03-31,2017-05-15
,,14663429000.0,2886.TW,2017-06-30,2017-08-14
,,15806035000.0,2886.TW,2017-09-30,2017-11-14
,,14432239000.0,2886.TW,2017-12-31,2018-03-31
,,15198340000.0,2886.TW,2018-03-31,2018-05-15
,,15924147000.0,2886.TW,2018-06-30,2018-08-14
,,16667019000.0,2886.TW,2018-09-30,2018-11-14
,,13819901000.0,2886.TW,2018-12-31,2019-03-31
,,16684485000.0,2886.TW,2019-03-31,2019-05-15
,,16478042000.0,2886.TW,2019-06-30,2019-08-14
,,16410711000.0,2886.TW,2019-09-30,2019-11-14
,,15701624000.0,2886.TW,2019-12-31,2020-03-31
,,10796374000.0,2886.TW,2020-03-31,2020-05-15
,,19450748000.0,2886.TW,2020-06-30,2020-08-14
,,15598534000.0,2886.TW,2020-09-30,2020-11-14
,,14964266000.0,2886.TW,2020-12-31,2021-03-31
,,14589571000.0,2886.TW,2021-03-31,2021-05-15
,,14655147000.0,2886.TW,2021-06-30,2021-08-14
,,15920372000.0,2886.TW,2021-09-30,2021-11-14
,,15065756000.0,2886.TW,2021-12-31,2022-03-31
,,14255220000.0,2886.TW,2022-03-31,2022-05-15
,,13030348000.0,2886.TW,2022-06-30,2022-08-14
,,14813599000.0,2886.TW,2022-09-30,2022-11-14
,,13950486000.0,2886.TW,2022-12-31,2023-03-31
,,18277614000.0,2886.TW,2023-03-31,2023-05-15
,,20483686000.0,2886.TW,2023-06-30,2023-08-14
,,18893626000.0,2886.TW,2023-09-30,2023-11-14
,,19666994000.0,2886.TW,2023-12-31,2024-03-31
,,22425683000.0,2886.TW,2024-03-31,2024-05-15
,,21154682000.0,2886.TW,2024-06-30,2024-08-14
,,21904013000.0,2886.TW,2024-09-30,2024-11-14
,,18000753000.0,2886.TW,2024-12-31,2025-03-31
,,18862242000.0,2886.TW,2025-03-31,2025-05-15
,,20658022000.0,2886.TW,2025-06-30,2025-08-14
,,22672932000.0,2886.TW,2025-09-30,2025-11-14
,,19814478000.0,2886.TW,2025-12-31,2026-03-31
,,20768442000.0,2886.TW,2026-03-31,2026-05-15
5579139000.0,,,1301.TW,2005-03-31,2005-05-15
5547777000.0,,,1301.TW,2005-06-30,2005-08-14
5657076000.0,,,1301.TW,2005-09-30,2005-11-14
5575024000.0,,,1301.TW,2005-12-31,2006-03-31
4118885000.0,,32632794000.0,1301.TW,2006-03-31,2006-05-15
4323993000.0,,38825229000.0,1301.TW,2006-06-30,2006-08-14
4799002000.0,,39120474000.0,1301.TW,2006-09-30,2006-11-14
4870759000.0,,36879708000.0,1301.TW,2006-12-31,2007-03-31
5378948000.0,,37457699000.0,1301.TW,2007-03-31,2007-05-15
6982979000.0,,46567924000.0,1301.TW,2007-06-30,2007-08-14
7784682000.0,,48209495000.0,1301.TW,2007-09-30,2007-11-14
7044987000.0,,49371696000.0,1301.TW,2007-12-31,2008-03-31
6698251000.0,,49696573000.0,1301.TW,2008-03-31,2008-05-15
6623115000.0,,55416314000.0,1301.TW,2008-06-30,2008-08-14
5270226000.0,,48164626000.0,1301.TW,2008-09-30,2008-11-14
-1805994000.0,,28764679000.0,1301.TW,2008-12-31,2009-03-31
3214911000.0,,31426476000.0,1301.TW,2009-03-31,2009-05-15
5697516000.0,,39780304000.0,1301.TW,2009-06-30,2009-08-14
5250893000.0,,41580003000.0,1301.TW,2009-09-30,2009-11-14
4562947000.0,,44182832000.0,1301.TW,2009-12-31,2010-03-31
6349587000.0,,46215179000.0,1301.TW,2010-03-31,2010-05-15
10034655000.0,,50362439000.0,1301.TW,2010-06-30,2010-08-14
9757560000.0,,49616432000.0,1301.TW,2010-09-30,2010-11-14
9520376000.0,,48251936000.0,1301.TW,2010-12-31,2011-03-31
10370646000.0,,52131730000.0,1301.TW,2011-03-31,2011-05-15
9517741000.0,,48853390000.0,1301.TW,2011-06-30,2011-08-14
7418024000.0,,45851750000.0,1301.TW,2011-09-30,2011-11-14
4455973000.0,,40766444000.0,1301.TW,2011-12-31,2012-03-31
4796345000.0,,47333950000.0,1301.TW,2012-03-31,2012-05-15
4477150000.0,,41434506000.0,1301.TW,2012-06-30,2012-08-14
2980386000.0,,42220374000.0,1301.TW,2012-09-30,2012-11-14
2528471000.0,,42045974000.0,1301.TW,2012-12-31,2013-03-31
3099846000.0,5500227000.0,50044541000.0,1301.TW,2013-03-31,2013-05-15
4254166000.0,3102603000.0,56289780000.0,1301.TW,2013-06-30,2013-08-14
3688603000.0,6484094000.0,53144687000.0,1301.TW,2013-09-30,2013-11-14
4621778000.0,5628917000.0,55945760000.0,1301.TW,2013-12-31,2014-03-31
3781621000.0,7212609000.0,51989871000.0,1301.TW,2014-03-31,2014-05-15
4160423000.0,3764915000.0,59028979000.0,1301.TW,2014-06-30,2014-08-14
4148170000.0,7517384000.0,55340879000.0,1301.TW,2014-09-30,2014-11-14
4462611000.0,-501474000.0,50229311000.0,1301.TW,2014-12-31,2015-03-31
5571879000.0,3643685000.0,47697112000.0,1301.TW,2015-03-31,2015-05-15
6058439000.0,10861107000.0,51007365000.0,1301.TW,2015-06-30,2015-08-14
5434233000.0,10530079000.0,46995229000.0,1301.TW,2015-09-30,2015-11-14
4760558000.0,5842398000.0,45845689000.0,1301.TW,2015-12-31,2016-03-31
5448852000.0,5712824000.0,42782369000.0,1301.TW,2016-03-31,2016-05-15
5609345000.0,10228536000.0,44799034000.0,1301.TW,2016-06-30,2016-08-14
4571887000.0,11395381000.0,42144696000.0,1301.TW,2016-09-30,2016-11-14
8669112000.0,12055802000.0,50447093000.0,1301.TW,2016-12-31,2017-03-31
8056649000.0,9889887000.0,47795996000.0,1301.TW,2017-03-31,2017-05-15
8329879000.0,9711580000.0,52365519000.0,1301.TW,2017-06-30,2017-08-14
8625579000.0,16926871000.0,53480325000.0,1301.TW,2017-09-30,2017-11-14
8457069000.0,12854515000.0,53067915000.0,1301.TW,2017-12-31,2018-03-31
9349215000.0,11883321000.0,54167368000.0,1301.TW,2018-03-31,2018-05-15
11519360000.0,17154461000.0,62476083000.0,1301.TW,2018-06-30,2018-08-14
8436760000.0,18180157000.0,57374129000.0,1301.TW,2018-09-30,2018-11-14
8002733000.0,2331601000.0,56352447000.0,1301.TW,2018-12-31,2019-03-31
8147624000.0,8140675000.0,53012075000.0,1301.TW,2019-03-31,2019-05-15
10619690000.0,10356299000.0,56569288000.0,1301.TW,2019-06-30,2019-08-14
7752102000.0,15676708000.0,49715497000.0,1301.TW,2019-09-30,2019-11-14
5594534000.0,3150480000.0,48551712000.0,1301.TW,2019-12-31,2020-03-31
5302769000.0,-393664000.0,42019180000.0,1301.TW,2020-03-31,2020-05-15
5282406000.0,-630649000.0,42984102000.0,1301.TW,2020-06-30,2020-08-14
6418005000.0,10350775000.0,46174862000.0,1301.TW,2020-09-30,2020-11-14
12051104000.0,10709737000.0,54635261000.0,1301.TW,2020-12-31,2021-03-31
16558906000.0,14959942000.0,60601937000.0,1301.TW,2021-03-31,2021-05-15
22122132000.0,20230701000.0,71652909000.0,1301.TW,2021-06-30,2021-08-14
16901245000.0,19315118000.0,66936398000.0,1301.TW,2021-09-30,2021-11-14
20578621000.0,16849550000.0,74407057000.0,1301.TW,2021-12-31,2022-03-31
17542296000.0,16574021000.0,71003763000.0,1301.TW,2022-03-31,2022-05-15
19417723000.0,21201728000.0,73924373000.0,1301.TW,2022-06-30,2022-08-14
4297582000.0,5760357000.0,55653136000.0,1301.TW,2022-09-30,2022-11-14
1301143000.0,-7393238000.0,51066082000.0,1301.TW,2022-12-31,2023-03-31
3466558000.0,2342508000.0,52213317000.0,1301.TW,2023-03-31,2023-05-15
929180000.0,1225054000.0,48446828000.0,1301.TW,2023-06-30,2023-08-14
3663798000.0,6671405000.0,50735787000.0,1301.TW,2023-09-30,2023-11-14
1766922000.0,-2901258000.0,47742845000.0,1301.TW,2023-12-31,2024-03-31
1833235000.0,220856000.0,48108493000.0,1301.TW,2024-03-31,2024-05-15
3738324000.0,1364591000.0,51108854000.0,1301.TW,2024-06-30,2024-08-14
2491323000.0,-3092465000.0,50492246000.0,1301.TW,2024-09-30,2024-11-14
2085536000.0,275253000.0,50330754000.0,1301.TW,2024-12-31,2025-03-31
2460371000.0,50448000.0,47202204000.0,1301.TW,2025-03-31,2025-05-15
1587745000.0,-6625710000.0,45387102000.0,1301.TW,2025-06-30,2025-08-14
576052000.0,-602125000.0,41717952000.0,1301.TW,2025-09-30,2025-11-14
979143000.0,-2871272000.0,41104145000.0,1301.TW,2025-12-31,2026-03-31
1555468000.0,3268627000.0,41985122000.0,1301.TW,2026-03-31,2026-05-15
758561000.0,,,1101.TW,2005-03-31,2005-05-15
722754000.0,,,1101.TW,2005-06-30,2005-08-14
788976000.0,,,1101.TW,2005-09-30,2005-11-14
951963000.0,,,1101.TW,2005-12-31,2006-03-31
958055000.0,,6363124000.0,1101.TW,2006-03-31,2006-05-15
1096851000.0,,6181691000.0,1101.TW,2006-06-30,2006-08-14
1218195000.0,,7003422000.0,1101.TW,2006-09-30,2006-11-14
961632000.0,,6519290000.0,1101.TW,2006-12-31,2007-03-31
964840000.0,,6425426000.0,1101.TW,2007-03-31,2007-05-15
829837000.0,,5988994000.0,1101.TW,2007-06-30,2007-08-14
683562000.0,,5917504000.0,1101.TW,2007-09-30,2007-11-14
794257000.0,,6232788000.0,1101.TW,2007-12-31,2008-03-31
400444000.0,,5959385000.0,1101.TW,2008-03-31,2008-05-15
365361000.0,,6301761000.0,1101.TW,2008-06-30,2008-08-14
546587000.0,,6173867000.0,1101.TW,2008-09-30,2008-11-14
824440000.0,,5806349000.0,1101.TW,2008-12-31,2009-03-31
206462000.0,,5238794000.0,1101.TW,2009-03-31,2009-05-15
650675000.0,,5141762000.0,1101.TW,2009-06-30,2009-08-14
451948000.0,,5338987000.0,1101.TW,2009-09-30,2009-11-14
641228000.0,,5184572000.0,1101.TW,2009-12-31,2010-03-31
357524000.0,,5517415000.0,1101.TW,2010-03-31,2010-05-15
317945000.0,,5334471000.0,1101.TW,2010-06-30,2010-08-14
220658000.0,,5492319000.0,1101.TW,2010-09-30,2010-11-14
311722000.0,,5752940000.0,1101.TW,2010-12-31,2011-03-31
415772000.0,,5834409000.0,1101.TW,2011-03-31,2011-05-15
363084000.0,,6149010000.0,1101.TW,2011-06-30,2011-08-14
382261000.0,,5926592000.0,1101.TW,2011-09-30,2011-11-14
601644000.0,,6140711000.0,1101.TW,2011-12-31,2012-03-31
600149000.0,,5567641000.0,1101.TW,2012-03-31,2012-05-15
749612000.0,,5993792000.0,1101.TW,2012-06-30,2012-08-14
727847000.0,,6003566000.0,1101.TW,2012-09-30,2012-11-14
898251000.0,,6219047000.0,1101.TW,2012-12-31,2013-03-31
3123872000.0,1999624000.0,24114047000.0,1101.TW,2013-03-31,2013-05-15
5622009000.0,3802105000.0,28670184000.0,1101.TW,2013-06-30,2013-08-14
7054489000.0,5344662000.0,30106839000.0,1101.TW,2013-09-30,2013-11-14
7022627000.0,3972292000.0,33207877000.0,1101.TW,2013-12-31,2014-03-31
4864134000.0,2791235000.0,26716227000.0,1101.TW,2014-03-31,2014-05-15
7141240000.0,4828695000.0,31873459000.0,1101.TW,2014-06-30,2014-08-14
6673815000.0,4934486000.0,30094955000.0,1101.TW,2014-09-30,2014-11-14
6193406000.0,4029460000.0,29641168000.0,1101.TW,2014-12-31,2015-03-31
2861008000.0,974518000.0,21440142000.0,1101.TW,2015-03-31,2015-05-15
3917413000.0,2727845000.0,24994185000.0,1101.TW,2015-06-30,2015-08-14
3305935000.0,989427000.0,22683975000.0,1101.TW,2015-09-30,2015-11-14
4443661000.0,2233836000.0,24560774000.0,1101.TW,2015-12-31,2016-03-31
1585609000.0,94527000.0,17724112000.0,1101.TW,2016-03-31,2016-05-15
5061284000.0,2708932000.0,22942147000.0,1101.TW,2016-06-30,2016-08-14
4959248000.0,3283221000.0,22350039000.0,1101.TW,2016-09-30,2016-11-14
6374863000.0,2755395000.0,26548008000.0,1101.TW,2016-12-31,2017-03-31
2998730000.0,1163708000.0,21179771000.0,1101.TW,2017-03-31,2017-05-15
5268030000.0,3070783000.0,24714080000.0,1101.TW,2017-06-30,2017-08-14
4257243000.0,2687050000.0,23058257000.0,1101.TW,2017-09-30,2017-11-14
6388911000.0,3401259000.0,29359668000.0,1101.TW,2017-12-31,2018-03-31
5790640000.0,2865370000.0,24179214000.0,1101.TW,2018-03-31,2018-05-15
10268716000.0,7710935000.0,33321032000.0,1101.TW,2018-06-30,2018-08-14
8605218000.0,6458651000.0,32157108000.0,1101.TW,2018-09-30,2018-11-14
8926965000.0,5609115000.0,34937248000.0,1101.TW,2018-12-31,2019-03-31
6487864000.0,4229970000.0,25356328000.0,1101.TW,2019-03-31,2019-05-15
9323452000.0,7630816000.0,31367158000.0,1101.TW,2019-06-30,2019-08-14
9719339000.0,7044410000.0,30838392000.0,1101.TW,2019-09-30,2019-11-14
10379600000.0,6549894000.0,35221136000.0,1101.TW,2019-12-31,2020-03-31
5780711000.0,3481119000.0,21976200000.0,1101.TW,2020-03-31,2020-05-15
10879568000.0,8644566000.0,30463627000.0,1101.TW,2020-06-30,2020-08-14
10553707000.0,8580617000.0,29808661000.0,1101.TW,2020-09-30,2020-11-14
10373594000.0,7285091000.0,32118759000.0,1101.TW,2020-12-31,2021-03-31
5524840000.0,3730237000.0,22037652000.0,1101.TW,2021-03-31,2021-05-15
8608836000.0,8272940000.0,27985712000.0,1101.TW,2021-06-30,2021-08-14
5175796000.0,4236884000.0,26881432000.0,1101.TW,2021-09-30,2021-11-14
7340627000.0,4961195000.0,30136656000.0,1101.TW,2021-12-31,2022-03-31
1996361000.0,856506000.0,22973461000.0,1101.TW,2022-03-31,2022-05-15
110298000.0,-940715000.0,25177833000.0,1101.TW,2022-06-30,2022-08-14
2294680000.0,1638592000.0,31123036000.0,1101.TW,2022-09-30,2022-11-14
5182628000.0,2602702000.0,34655376000.0,1101.TW,2022-12-31,2023-03-31
2469221000.0,1005644000.0,26295929000.0,1101.TW,2023-03-31,2023-05-15
5984958000.0,4206683000.0,27668242000.0,1101.TW,2023-06-30,2023-08-14
5774952000.0,2292372000.0,27002293000.0,1101.TW,2023-09-30,2023-11-14
6304638000.0,2499914000.0,28347871000.0,1101.TW,2023-12-31,2024-03-31
3887461000.0,2239346000.0,25544599000.0,1101.TW,2024-03-31,2024-05-15
7455570000.0,3509462000.0,38968848000.0,1101.TW,2024-06-30,2024-08-14
9968917000.0,4619116000.0,41075042000.0,1101.TW,2024-09-30,2024-11-14
11416077000.0,5261573000.0,49018022000.0,1101.TW,2024-12-31,2025-03-31
5893708000.0,768392000.0,34956255000.0,1101.TW,2025-03-31,2025-05-15
5346846000.0,730072000.0,35354423000.0,1101.TW,2025-06-30,2025-08-14
8843981000.0,-11785093000.0,39066903000.0,1101.TW,2025-09-30,2025-11-14
7473054000.0,-1575957000.0,40426554000.0,1101.TW,2025-12-31,2026-03-31
6208390000.0,1204739000.0,33168148000.0,1101.TW,2026-03-31,2026-05-15
20442408000.0,,,2002.TW,2005-03-31,2005-05-15
22527296000.0,,,2002.TW,2005-06-30,2005-08-14
15930416000.0,,,2002.TW,2005-09-30,2005-11-14
8425757000.0,,,2002.TW,2005-12-31,2006-03-31
5688159000.0,,37846224000.0,2002.TW,2006-03-31,2006-05-15
8690419000.0,,42189312000.0,2002.TW,2006-06-30,2006-08-14
13893754000.0,,47794645000.0,2002.TW,2006-09-30,2006-11-14
15169643000.0,,49828052000.0,2002.TW,2006-12-31,2007-03-31
14270666000.0,,49127693000.0,2002.TW,2007-03-31,2007-05-15
14680240000.0,,51070928000.0,2002.TW,2007-06-30,2007-08-14
13236599000.0,,52050533000.0,2002.TW,2007-09-30,2007-11-14
13026050000.0,,55669798000.0,2002.TW,2007-12-31,2008-03-31
12914381000.0,,57352816000.0,2002.TW,2008-03-31,2008-05-15
18055003000.0,,66970018000.0,2002.TW,2008-06-30,2008-08-14
19052919000.0,,76885629000.0,2002.TW,2008-09-30,2008-11-14
608819000.0,,55149545000.0,2002.TW,2008-12-31,2009-03-31
-8009437000.0,,36603783000.0,2002.TW,2009-03-31,2009-05-15
-1168773000.0,,36673541000.0,2002.TW,2009-06-30,2009-08-14
9832343000.0,,42067367000.0,2002.TW,2009-09-30,2009-11-14
14055913000.0,,50064197000.0,2002.TW,2009-12-31,2010-03-31
12268917000.0,,53240602000.0,2002.TW,2010-03-31,2010-05-15
13815809000.0,,59268018000.0,2002.TW,2010-06-30,2010-08-14
9992686000.0,,64958151000.0,2002.TW,2010-09-30,2010-11-14
6873767000.0,,61720150000.0,2002.TW,2010-12-31,2011-03-31
6723588000.0,,56506086000.0,2002.TW,2011-03-31,2011-05-15
9440619000.0,,63628230000.0,2002.TW,2011-06-30,2011-08-14
5827361000.0,,61871986000.0,2002.TW,2011-09-30,2011-11-14
-397524000.0,,58369717000.0,2002.TW,2011-12-31,2012-03-31
-7660000.0,,53606027000.0,2002.TW,2012-03-31,2012-05-15
2905210000.0,,57069393000.0,2002.TW,2012-06-30,2012-08-14
3460681000.0,,50141947000.0,2002.TW,2012-09-30,2012-11-14
2605609000.0,,46375738000.0,2002.TW,2012-12-31,2013-03-31
9086609000.0,4877566000.0,88460515000.0,2002.TW,2013-03-31,2013-05-15
9930377000.0,5357631000.0,84695287000.0,2002.TW,2013-06-30,2013-08-14
8930830000.0,4284317000.0,87260040000.0,2002.TW,2013-09-30,2013-11-14
9332099000.0,3834953000.0,87412996000.0,2002.TW,2013-12-31,2014-03-31
8108604000.0,4277394000.0,92415530000.0,2002.TW,2014-03-31,2014-05-15
10423424000.0,5695341000.0,92161647000.0,2002.TW,2014-06-30,2014-08-14
12031189000.0,7120772000.0,92268397000.0,2002.TW,2014-09-30,2014-11-14
13325253000.0,7103769000.0,89665123000.0,2002.TW,2014-12-31,2015-03-31
9865002000.0,4794629000.0,80803702000.0,2002.TW,2015-03-31,2015-05-15
7257421000.0,3315961000.0,73562673000.0,2002.TW,2015-06-30,2015-08-14
4204706000.0,1141327000.0,67693680000.0,2002.TW,2015-09-30,2015-11-14
74291000.0,-1632498000.0,62993821000.0,2002.TW,2015-12-31,2016-03-31
4171215000.0,730347000.0,64958543000.0,2002.TW,2016-03-31,2016-05-15
11714284000.0,6350625000.0,72332708000.0,2002.TW,2016-06-30,2016-08-14
12845878000.0,7629895000.0,73593230000.0,2002.TW,2016-09-30,2016-11-14
