,A_持有0050,B_動能Top5,C_動能+濾網,D_0050均線,C_週一開盤成交,C_最差成交
2023-09-05,141784.8905103762,443194.7356372763,486848.86600869615,110907.73875004573,448935.4244373546,196043.816506863
2023-09-06,141280.36101513694,449145.36335334077,493382.43351357896,110907.73875004573,454996.1488178478,198670.77271413838
2023-09-07,139990.9754713137,445853.9761768271,489766.622600493,110907.73875004573,451673.8723896251,197244.63273000752
2023-09-08,139374.32628613303,438212.91092868574,481379.2001943318,110907.73875004573,443959.5894764171,193860.82465505635
2023-09-11,138813.727836426,413798.54667087324,454567.2371968953,110907.73875004573,419167.7728254678,183044.5290052391
2023-09-12,140215.22396069358,405325.0562305046,445259.7756643025,110907.73875004573,410591.7626631143,179298.56202525864
2023-09-13,140383.38527661155,407692.55742069014,447866.1282644002,110907.73875004573,413021.77125381253,180370.9606611229
2023-09-14,142345.48896008322,422524.9827136589,464174.34077355545,110907.73875004573,428044.8933393838,186917.577985952
2023-09-15,142793.96771984885,420693.1818187181,462178.34509985615,110907.73875004573,426635.53547500394,186309.0472700096
2023-09-18,141280.36101513694,409823.95434069075,450235.47314398456,110907.73875004573,414405.2533414758,178420.37984178276
2023-09-19,140663.69361096213,407575.19752001204,447763.66651098896,110907.73875004573,412115.970123092,177432.8387651226
2023-09-20,139878.8557813723,403510.9465587083,443299.5885767238,110907.73875004573,407999.4723813928,175631.7147645733
2023-09-21,137636.4528730471,399365.3208720628,438747.5583338039,110907.73875004573,403826.3518369592,173846.59426591606
2023-09-22,137524.35140209983,405185.2541624008,443864.7237676551,110907.73875004573,410146.65116862423,176597.4866380474
2023-09-25,138533.42861157248,407939.38393077237,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-09-26,136907.67488842795,405953.4649549423,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-09-27,136963.74384289572,413136.4348035751,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-09-28,137524.35140209983,415200.67945495795,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-10-02,139318.25733166526,423568.54568115424,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-10-03,138477.3596571047,414943.3925897236,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-10-04,136683.45372753928,416890.46752563666,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-10-05,138645.5483015139,424580.55720154,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-10-06,139150.06868725608,426519.43629597616,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-10-11,141560.66023999045,419861.2587752242,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-10-12,142737.90787487815,421133.57875203085,443864.7237676551,110907.73875004573,410392.8689378329,174515.21121063875
2023-10-13,142345.48896008322,418456.59677649813,443485.81370091555,110907.73875004573,410392.8689378329,174515.21121063875
2023-10-16,141560.66023999045,413520.9110160001,438255.6333725464,110907.73875004573,409020.9570977254,171427.95411764155
2023-10-17,141897.01930981467,411908.1950430997,436569.3218185913,110907.73875004573,407459.73047419026,170775.493943081
2023-10-18,139934.92473584006,397982.3284049161,421839.30948948977,110907.73875004573,393678.3360039754,165041.98979269038
2023-10-19,139990.9754713137,399632.64502478915,423570.05909276125,110907.73875004573,395281.7774254842,165707.76159749995
2023-10-20,140607.6428754885,394263.0955314822,417859.13056921866,110907.73875004573,390692.490621285,163775.23791585932
2023-10-23,138869.77857189963,390023.07924272487,413378.07645392325,110907.73875004573,384601.11364443606,160425.5831989509
2023-10-24,138981.89826184104,389353.457164783,412675.66572546866,110907.73875004573,383929.5260971338,160139.90758554757
2023-10-25,139262.20659619162,389770.9998130984,413119.4551084032,110907.73875004573,384342.631878689,160321.57441751778
2023-10-26,136515.28330212424,380359.4360275454,403146.34348273184,110907.73875004573,375073.31229861086,156467.33505670846
2023-10-27,137131.92337780783,385467.0657680315,407725.37646921223,110907.73875004573,380802.2157257349,158817.97166864693
2023-10-30,136795.56430798362,394101.8740718645,407725.37646921223,110907.73875004573,380873.42882298754,157409.48262752543
2023-10-31,135842.55605297873,386135.9823940081,407725.37646921223,110907.73875004573,380873.42882298754,157409.48262752543
2023-11-01,136515.28330212424,389929.871432094,407725.37646921223,110907.73875004573,380873.42882298754,157409.48262752543
2023-11-02,139598.56566601584,398058.1899440569,407725.37646921223,110907.73875004573,380873.42882298754,157409.48262752543
2023-11-03,140663.69361096213,404825.72771728254,407377.6946025243,110907.73875004573,380873.42882298754,157409.48262752543
2023-11-06,141897.01930981467,406772.3163327,409329.9279628148,110907.73875004573,378917.09160085925,155497.11646331905
2023-11-07,141840.94124584983,409821.3053540013,412363.4098124852,110907.73875004573,381725.75869985827,156639.56028045772
2023-11-08,142625.77907543967,410209.0083111546,412713.0307536473,110907.73875004573,382065.9666313768,156754.73377288936
2023-11-09,142681.8571394045,409277.9747265599,411795.294051682,110907.73875004573,381209.0220894457,156408.99199737667
2023-11-10,142121.25868969748,405505.33060184366,408042.7691805882,110907.73875004573,377730.21104284533,155001.10197509883
2023-11-13,144307.58353405783,411631.484238776,414215.0752108616,110907.73875004573,383405.52366508334,157295.28702424682
2023-11-14,144643.94260388205,408580.97987857705,411150.93483000225,110907.73875004573,380546.9030519852,156117.64095185912
2023-11-15,146381.80690747092,413282.26084628946,415881.4481280369,110907.73875004573,384922.4709841141,157911.0394351355
2023-11-16,146437.85764294455,408926.59637943155,411495.01422911114,110907.73875004573,380870.84046043246,156246.98108552612
2023-11-17,146886.34551220725,412816.4165313367,415402.13423850026,110813.00182238892,384851.1629854569,157878.4723117224
2023-11-20,146830.28566723655,412873.3187682752,415455.378218908,110770.71044436768,386485.32098340534,157954.64872039447
2023-11-21,148624.19159680197,417803.4007842664,420411.209418554,112124.02766887024,391102.79220532917,159850.01673949847
2023-11-22,147278.7553175051,418904.29123379034,421512.9905827233,111109.03459636048,392119.5855956032,160269.01704085956
2023-11-23,147222.70458203147,417139.1544540052,419736.3582070061,111066.75009051636,390466.4498324349,159588.38072646747
2023-11-24,147110.56667309592,421272.34605151764,423890.195864911,110982.15359011963,395066.6845564797,161480.56660903583
2023-11-27,146157.57663708518,418169.9232381021,420757.85316013807,110263.22078028992,390601.9479956895,158459.50626540332
2023-11-28,147166.62651806662,426390.5755932962,429029.9213592958,111024.44496814087,398279.1944251329,161575.01943183094
2023-11-29,147054.5159376223,429465.8642438089,432109.6567947816,110939.86908427552,401134.877866295,162735.3378598705
2023-11-30,147278.7553175051,430471.0358479654,433118.8514053773,111109.03459636048,402067.8726783067,163118.43819594532
2023-12-01,147783.29392224143,428342.5085092047,430984.00924670725,111489.65699855164,400100.47781136335,162316.39740538746
2023-12-04,147222.70458203147,425561.8301587561,428174.7986372712,111066.75009051636,397472.7819251251,161252.89003371107
2023-12-05,146157.57663708518,425638.19022612367,428259.4215620759,110263.22078028992,397549.0908393097,161282.5172195326
2023-12-06,146662.10613232444,424758.97913031373,427398.9890745881,110643.83631030396,396750.0198020172,160957.58385847913
2023-12-07,145765.13950329612,423008.32145743165,425629.5183714631,109967.16738978699,395117.4056967926,160295.05765150892
2023-12-08,146942.39624768088,426504.12700690445,429157.07590494957,110855.28632823304,398776.6376685333,161775.8262290846
2023-12-11,147110.56667309592,429006.2279914778,431677.7749844631,110982.15359011963,401109.32851497945,162058.15275723065
2023-12-12,147446.92574292014,428051.7521976393,430718.2745438656,111235.90185824707,400205.58536617574,161700.72526508893
2023-12-13,147502.9946973879,430039.0630935591,432707.8133488735,111278.20010844544,402100.64383022604,162463.46648174847
2023-12-14,149296.9097364504,438524.2489742201,441244.020191296,112631.52420512513,410001.9573525649,165644.7165027293
2023-12-15,149913.56803112815,433860.81460429326,436538.0810315076,113096.72936335877,406403.2140816909,164196.23215252484
2023-12-18,150137.7983015139,436811.2772050013,439500.2238385144,113265.8880032666,404567.5123725923,161445.21642087869
2023-12-19,149577.20896130393,440566.38883830205,443275.1726605359,112842.98109523133,407935.6573310884,162755.70418332986
2023-12-20,149969.62787609885,439509.85564280645,442212.48954743776,113139.02074138001,406942.0648475679,162341.26241086892
2023-12-21,148680.26055126975,439853.3130250086,442552.6556164685,112166.32591906861,407157.99094925245,162397.4694497483
2023-12-22,149072.6703565676,439400.9627808063,442106.1510495084,112462.35869304017,407519.258847812,162523.1280877488
2023-12-25,149689.32865124533,433070.68507847475,435707.70191849646,112927.56385127381,404581.9906513485,158525.61055912857
2023-12-26,150530.22632580588,435348.2945145099,438005.8904866117,113561.93452159241,406841.25911448325,159414.7588135231
2023-12-27,152212.03078442405,445510.34331211733,448227.75436295447,114830.68273440674,416184.31104014243,163093.93564000016
2023-12-28,152212.03078442405,440414.8024414508,443100.3178280729,114830.68273440674,411350.9368221554,161174.4959808815
2023-12-29,151875.6534956057,440465.67601217376,443129.148145005,114576.92072192505,411676.3738376888,161342.5499893654
2024-01-02,151258.99520092795,437677.85685934173,440346.69997148204,114111.71556369141,413103.0250445417,160548.1357125758
2024-01-03,148624.19159680197,426511.531969205,429087.72114305187,112124.02766887024,402300.5405245832,156352.10477538098
2024-01-04,148568.13175183127,427398.22358907806,429994.3452427833,112081.736290849,403017.40192900214,156580.38420958509
2024-01-05,148175.70372753928,425212.88578888006,427800.2745616806,111785.6897725232,401329.01031218085,155891.9898156642
2024-01-08,148848.44008618186,421299.1750878913,423864.7497814072,112293.20005313233,397473.6126453611,153710.022788358
2024-01-09,149128.73931103537,410400.25814910955,412901.01211813814,112504.65694323853,387125.5986759397,149711.37921841172
2024-01-10,148343.90148144553,403467.5047463996,405931.3272922409,111912.57765094117,380542.5386860105,147148.0039857152
2024-01-11,148960.56888562033,405160.4018106086,407628.40051154024,112377.78968135193,382146.8555347654,147771.4482835057
2024-01-12,148736.3021772463,412554.07017317147,415060.09578527394,112208.6035527356,389185.15694162576,150527.13504345444
2024-01-15,148736.3021772463,413420.36512174935,415937.47605337086,112208.6035527356,389981.94491889706,150807.77681773814
2024-01-16,147615.11438732932,405002.8587740931,407481.84256948414,111362.78286448792,382043.97183540097,147750.2228779188
2024-01-17,146238.3050001223,397817.38630094856,400270.8878423113,110324.12201396302,375271.61209419003,145128.12115520152
2024-01-18,147213.5495374758,405961.81449690193,408461.5838681597,111059.84355250672,382956.6327698492,148074.43309444102
2024-01-19,152491.3097456057,407282.74592401483,409775.59372831474,115041.36994067505,384568.82678535214,148716.90342754038
2024-01-22,153523.92589550803,408951.54514886835,411455.0626461614,115820.37245074585,382513.8929488533,146827.20290585197
2024-01-23,153810.78395825217,408797.4250812719,411293.15674711356,116036.77730838135,382381.84491418535,146790.2137624804
2024-01-24,153753.3941267092,409408.6312999914,411904.85415006767,115993.4825925,383023.2860762947,147057.34214230216
2024-01-25,155646.5115888674,408156.60191919305,410642.18579984794,117421.6446980603,381822.20357202226,146602.84429379142
2024-01-26,155646.5115888674,398865.80133235,401314.4651524102,117421.6446980603,373917.9361007088,143574.9421407763
2024-01-29,156621.75612622092,406686.24518000626,409184.2529331719,118157.36623660401,380224.73961496947,143615.6315162733
2024-01-30,156220.17305737326,413633.14068781876,416173.68912854546,117854.41318026856,386728.5602936804,146052.63057785778
2024-01-31,154154.97719555686,409475.09039485,411990.58816876763,116296.43564883545,382797.6335663855,144564.24278336315
2024-02-01,154154.97719555686,413464.83575617813,416009.84609570855,116296.43564883545,386549.3138032019,145992.50727158337
2024-02-02,155015.49672680686,423390.1624864192,425992.0563257677,116945.6089886792,395898.5367035925,149457.0058219984
2024-02-05,155990.7048261721,428814.0781559096,431447.9856823919,117681.30303851441,400950.87100482284,151303.8575444318
2024-02-15,163333.70644360373,445889.804184352,448623.69600954035,123220.84131900147,417055.68940030487,157263.1390506604
2024-02-16,162128.9754560549,441302.9453562696,443994.79618150194,122311.99589434937,413205.61281644256,155817.75988501098
2024-02-19,161899.52544384787,435067.54683484626,437727.10152512987,122138.89949694947,407977.82925311977,152533.5286667861
2024-02-20,162530.54030590842,435510.5379847486,438180.8590171953,122614.93520633057,408325.32719318324,152668.30757456197
2024-02-21,162014.26866894553,430238.15511121345,432880.1105125566,122225.46144000367,403330.2227925485,150818.0497162856
2024-02-22,163850.0145185549,436348.9795741041,439032.0102317949,123610.34257403687,409006.462843818,152945.58117990865
2024-02-23,164939.9658430178,432543.8969290238,435201.3145497903,124432.59856692627,405833.7714604562,151764.04893045797
2024-02-26,165169.4522932131,431535.3210470658,434177.12862144556,124605.72245303467,405892.32909109053,150580.71274612853
2024-02-27,164481.06581860373,428083.1129934769,430707.6949514016,124086.40577212647,402653.4639024919,149362.3337483258
2024-02-29,164423.67598706076,435086.8976461869,437750.97948204126,124043.11105624512,409263.81844045577,151783.54053543517
2024-03-01,163850.0145185549,436037.5370289596,438729.8215051428,123610.34257403687,410467.235234279,152276.36621902892
2024-03-04,168611.45754223655,445145.82210128626,447875.0868554846,127202.36083499268,417071.60066988633,154006.31325783004
2024-03-05,169988.28514843772,452350.2648808273,455124.87430055294,128241.03542987183,423780.6928024547,156509.7470346855
2024-03-06,170791.45128613303,453444.7128102096,456210.7863488928,128846.94154254273,424790.2150879161,156863.7916895317
2024-03-07,174749.76461010764,459492.01550643763,462277.9692407385,131833.08117953612,430537.5170059459,158934.78049720993
2024-03-08,177216.52532177756,463281.64197562344,466093.9172431274,133693.99802295043,434126.01345064805,160278.5488230156
2024-03-11,175438.151084717,465507.3339845956,468332.2418891235,132352.39786044433,435862.5553992718,160860.92835150973
2024-03-12,177273.91515332053,469081.49170706875,471925.9101935669,133737.29273883178,439176.2343848675,162089.88964759128
2024-03-13,178134.43468457053,460630.18787406094,463390.41146004637,134386.46607867553,431489.91980967217,159278.6219168784
2024-03-14,177962.3380659182,449065.73932669766,451773.61810982664,134256.63690844848,420735.3071998089,155278.15100013034
2024-03-15,175552.9125288088,436773.7065619731,439400.70797482505,132438.97354785277,409838.98053965264,151149.9526816489
2024-03-18,177159.15370922873,439588.0028418803,442240.6784795858,133650.71705142333,408723.5455620488,148834.77018198612
2024-03-19,176757.6252973635,448419.6655310893,451119.61645260826,133347.80522815062,416970.0716240605,151869.4896567786
2024-03-20,175782.36254101584,444220.6482428813,446906.3085073568,132612.06994525268,413103.3877327641,150453.35188517216
2024-03-21,180601.19539624045,451934.0123481059,454669.198033724,136247.38292208983,420261.1612007817,153036.93124613407
2024-03-22,180371.72716503928,453804.01274861133,456547.9877218718,136074.27278033568,422397.88728262985,153792.6219199622
2024-03-25,180715.9386213381,450752.51314533985,453479.7055105681,136333.94486514403,420158.8515228803,152473.18852525073
2024-03-26,180830.66362744162,444475.2806776885,447162.8752722258,136420.49306384398,414349.1781220014,150358.814265302
2024-03-27,180888.0170209963,447708.6224745635,450423.92854065844,136463.76029101684,417344.77193303657,151448.47019486743
2024-03-28,180027.51570874045,461991.3930891875,464788.39336914965,135814.60069552733,430626.3423370893,156267.658595136
2024-03-29,181060.15007763694,466223.76598504477,469041.1923068472,136593.61694995238,434999.73403020453,157857.0765409978
2024-04-01,180601.19539624045,458093.23560479574,460867.4947741934,136247.38292208983,429929.31648225506,154086.98680288403
2024-04-02,183182.71755200217,471587.58326104574,474447.67802462063,138194.8754529126,442486.4952923747,158588.07981283276
2024-04-03,181920.6513898928,471574.8393123398,474435.3253726819,137242.77654544188,442884.9536892863,158727.10078603833
2024-04-08,182953.249320801,479192.51237752533,482099.38656042604,138021.76531115844,448262.598889802,158592.3883170847
2024-04-09,187313.14571362326,476239.5933711777,479101.41513250855,141310.8580044873,445538.4347281199,157652.10457990208
2024-04-10,187026.30586987326,467258.0792720566,470067.3535785535,141094.46689120604,437147.49222323706,154740.8315391306
2024-04-11,186452.6444013674,464320.61882283783,467107.62664984254,140661.6984089978,434385.7026724558,153750.11831281224
2024-04-12,185993.7261579592,461739.87965598743,464515.1886039159,140315.49186984374,432010.57708499243,152915.18610761204
2024-04-15,183584.2824018557,447390.40265861194,450058.3556113622,138497.8147648938,418470.74024394987,148101.7915287686
2024-04-16,178593.35292797873,434325.12072196644,436892.13777688955,134732.67261782958,406247.01638225553,143762.21236617095
2024-04-17,180601.19539624045,443225.6220113341,445871.4157767675,136247.38292208983,414610.8531742477,146740.06183058745
2024-04-18,182379.58785229514,443644.43531242054,446298.1994834325,137588.99682895018,415002.7613773727,146884.74051863677
2024-04-19,173143.45055371115,426085.26961207483,428599.29888347036,130621.28269854859,398904.6835422897,141168.20899397857
2024-04-22,172627.16069775412,416587.5767104635,419044.0641422594,130231.79518786744,388839.6567896944,136578.55097489097
2024-04-23,174290.8281477053,420245.7413680563,422727.41565135366,131486.86089602782,392289.3487528902,137792.78107743003
2024-04-24,179396.5008466799,441121.50394129846,443744.11180308706,135338.56498614623,411769.08320418413,144633.04142288901
2024-04-25,176126.57399731467,429574.38034510706,432124.34828379995,132871.74203006102,400998.2049082857,140848.5061445687
2024-04-26,178994.9359968264,432999.2088693337,435586.01757489727,135035.62567416503,405367.17065993365,142394.36466507651
2024-04-29,182207.4912336428,450456.1267064767,453140.18682157085,137459.16765872313,414058.8147718967,143308.42732287192
2024-04-30,181576.4581525881,446630.77410828636,449291.1970907359,136983.11820498778,410525.5949823917,142084.49373865867
2024-05-02,179167.03261547873,439456.7842210488,442067.3155256419,135165.45484439208,403884.6558954776,139764.75006342673
2024-05-03,180084.90554028342,441946.341184328,444576.79955141025,135857.89541140868,406553.04895234713,140687.5404858663
2024-05-06,182666.42769604514,453359.32508630556,456056.0909618564,137805.38794223143,415285.65387038287,143565.79907272066
2024-05-07,183699.02562695334,454457.82845849794,457153.9058651157,138584.376707948,416274.1185539156,143910.06723067965
2024-05-08,184387.43032055686,453539.8652092914,456232.35805551487,139103.70713321044,415415.2370880037,143608.68020675387
2024-05-09,184157.94387036155,453232.65157098573,455924.9595455356,138930.58324710204,415153.6950843721,143509.35390517916
2024-05-10,185477.41808300803,462005.4250703204,464736.0920109972,139925.99061480834,424133.5515201479,146601.8834347507
2024-05-13,187370.5173261721,470098.63533643365,472864.309868358,141354.1389760144,426141.81545182585,146555.42579764174
2024-05-14,188632.61992626975,476876.5435052264,479678.1483807787,142306.2653721936,431891.1450721872,148468.95162314223
2024-05-15,191214.08742504905,483748.9300256121,486580.1748471483,144253.7166699536,438205.17414018034,150659.20496481704
2024-05-16,192131.996787842,489790.14662412286,492654.95241215074,144946.1847256787,443523.4822380197,152454.46531790541
2024-05-17,191902.5103376467,484530.95913345646,487370.98205655493,144773.0608395703,439491.51856919646,151108.2215968971
2024-05-20,191845.13872509787,486531.6746295197,489385.1328820554,144729.7798680432,438553.3688306677,149492.727409264
2024-05-21,191615.68871289084,479038.9226687653,481847.65239804663,144556.6834706433,431809.9566831457,147202.54064931525
2024-05-22,195057.71218090842,483441.0171359284,486274.3200005857,147153.33559695556,435785.72629068966,148560.1888960804
2024-05-23,196549.28301220725,482957.99848968815,485785.5313424436,148278.5721348889,435368.65670679684,148414.4515761341
2024-05-24,195746.13509350608,489777.29494603095,492645.7531599882,147672.67976657226,441854.98874567624,150602.65059651984
2024-05-27,198442.3822553713,504305.0194562238,507253.0888037565,149706.72049609496,455389.1053554014,154621.51504219184
2024-05-28,198729.20388012717,501609.70771916327,504542.474835861,149923.09786502196,452893.7088557676,153758.64416206488
2024-05-29,196032.97493725608,492784.4449475568,495666.24695347575,147889.0708798535,444946.1533366636,151074.69775093207
2024-05-30,192648.3048627932,488132.6249440473,490983.7310938719,145335.6859807141,440680.1020614103,149608.6212509931
2024-05-31,190468.34755688498,470893.4446030471,473642.1772071285,143691.13276187255,425700.7897368864,144574.27438820014
2024-06-03,194541.40410595725,484890.6396256301,487719.0590659542,146763.83434192016,439155.1525361403,148929.5263189215
2024-06-04,191443.61031323264,478965.8775807235,481763.5804969234,144426.8680447705,433800.2032582625,147109.1837495703
2024-06-05,193279.33794384787,490342.85916145775,493203.5878745479,145811.73543444945,444001.7409684523,150562.32646693176
2024-06-06,199876.56325512717,501160.90834244224,504083.2682639522,150788.66231814696,453761.175769554,153862.49433459228
2024-06-07,198327.63903027365,499921.1758500857,502837.9162571671,149620.15855304076,453133.4274632796,153645.55532397216
2024-06-11,198843.9288862307,490535.0061418337,493399.6583302262,150009.6460637219,445482.6663348626,147529.8920156001
2024-06-12,202400.69557934592,489212.44472520775,492072.37073256995,152692.86013308837,444342.26625704276,147150.11283698073
2024-06-13,205326.42919140647,494969.94389360375,497864.0980541947,154900.02474871947,449538.67292284477,148868.2716275691
2024-06-14,206531.123740967,504326.64848828304,507276.0572761118,155808.84268466308,458909.24284243095,151967.90437521925
2024-06-17,206531.123740967,499397.1062977313,502319.53936229344,155808.84268466308,454062.00892572495,149561.8948212075
2024-06-18,209973.16542797873,504346.15198254574,507304.3728278696,158405.50855532958,458579.83967523667,151036.76385502098
2024-06-19,215652.51781445334,513413.12614560116,516439.5322707712,162689.9948720105,466861.8149292955,153732.0728302407
2024-06-20,217717.75011425803,525167.3515484332,528272.6959060251,164247.9998921521,477541.81447153183,157254.14834598778
2024-06-21,216398.27590161155,518981.370481672,522041.37377161684,163252.5925244458,473252.31360178086,155850.59952549217
2024-06-24,211120.5065839846,503125.4181806466,506109.813285777,159271.05926410033,460358.0617440123,148743.27491546754
2024-06-25,211005.76335888694,506895.99234599085,509914.6241149396,159184.49732104613,463778.88199547713,149869.65170837526
2024-06-26,212669.4308088381,508160.41364115686,511181.5804442853,160439.56302920653,464967.6783821959,150236.34323669557
2024-06-27,212612.05919628928,507363.59879893274,510379.65247339907,160396.28205767943,464218.6626961607,150004.7646463025
2024-06-28,213931.49697094748,507230.428514645,510249.5787171065,161391.66193667724,465048.32950524276,150271.48499084596
2024-07-01,214103.61180859397,507725.78127495997,510740.9553650557,161521.50485125853,463782.66266321205,148371.14883754315
2024-07-02,212669.4308088381,503308.94423882716,506306.4769867598,160439.56302920653,459739.0357711222,147084.33076808514
2024-07-03,215250.95296459983,505421.9454519009,508421.9467133223,162387.0555600293,461666.2533843424,147693.84299037518
2024-07-04,220872.89730053733,511104.3139821743,514122.77991949907,166628.2334164746,466892.2622191813,149353.8835634953
2024-07-05,220069.7676008303,503409.40942417155,506402.08003783145,166022.3547925122,461205.97794031166,147555.57890651288
2024-07-08,227011.20436840842,504270.2917483903,507266.37607359805,171258.95376101806,456223.7800123541,144018.52864170776
2024-07-09,226781.73613720725,501332.70032535563,504313.0691201679,171085.8436192639,453570.34812758846,143178.92880345092
2024-07-10,227584.88405590842,507504.7415088273,510518.4097650043,171691.73598758056,459114.74339126033,144948.52211094604
2024-07-11,232633.1851423342,514449.2988284684,517498.5488221637,175500.15910617186,465335.5453016607,146912.2721567224
2024-07-12,225290.2017438967,504016.97756071016,507009.62314532953,169960.63457003905,456829.22147963924,144247.308716781
2024-07-15,225691.74837475608,494981.0079371445,497924.8723404284,170263.560137666,448850.2218598737,139570.67712722032
2024-07-16,227017.94539624045,492612.1821467392,495542.4634506579,171264.03917208983,446698.21340650454,138910.32631240098
2024-07-17,223846.61974316428,487675.4045702927,490578.1456367846,168871.60066119506,442218.84731382265,137526.61888823716
2024-07-18,219810.40200024436,475771.28672285005,478608.9362289782,165826.690165437,431443.54024213686,134186.20054183214
2024-07-19,214793.96593457053,472477.0570410407,475292.1943831794,162042.30592242553,429256.134922923,133504.7056230089
2024-07-22,208393.66973095725,452513.15098940494,455170.5134978645,157213.94176379516,410109.3416027939,125436.31901322001
2024-07-23,214851.61083203147,467601.98410784366,470351.3319526069,162085.79305926635,423793.4092755234,129624.97043762797
2024-07-26,206433.2148664553,458131.92701863445,460772.64288797573,155734.98052493407,416012.49791382905,127275.42901383036
2024-07-29,208278.37993603537,462678.0066428105,465342.47056284145,157126.96749011351,419031.69496957044,126824.13135211998
2024-07-30,208278.37993603537,467526.01075123943,470199.92982187466,157126.96749011351,423456.43434945325,128069.41318958336
2024-07-31,208566.65908032248,465539.0899367253,468203.2416733761,157344.44440738036,421620.9853748439,127589.89525287681
2024-08-01,212199.253227051,467152.90161656536,469795.53084268764,160084.8624791272,423077.1517566798,128013.8831297689
2024-08-02,201474.44191723655,445217.67135891505,447701.862172345,151994.09716311767,403923.95682564954,122324.58449237877
2024-08-05,183080.8369367678,408041.44243893214,410294.38759348757,138118.0170239575,365295.0758428744,109521.77843064249
2024-08-06,193171.37218457053,420553.202647062,422891.3823787964,145730.28639117553,376538.349474924,112901.97611969888
2024-08-07,200840.18407421897,434000.54355511256,436406.0527431763,151515.6149586804,388447.36680509365,116474.96444672525
2024-08-08,196688.65831738303,428477.46516308375,430854.41230128176,148383.71644488646,383580.7215185336,115013.56613892496
2024-08-09,202800.63893872092,437092.40181853157,439532.9329925233,152994.5761975415,391664.09613706387,117462.83622330606
2024-08-12,205337.68852978537,441749.44594313484,444226.2005668336,154908.51875964476,393987.3210098861,117648.37345895474
2024-08-13,205856.6201398928,445383.6261303602,447872.1268783265,155299.99920169188,397230.60886312707,118605.76671228115
2024-08-14,208451.35106640647,452174.1888935743,454701.8615928346,157257.45638934447,403268.037669432,120410.06845102017
2024-08-15,206836.85668164084,448412.0481236158,450934.1796088868,156039.48669329955,399924.4341614364,119430.97595987027
2024-08-16,211507.33226757834,458891.2872520061,461453.5786891661,158947.80141532148,409280.8092758773,122209.30761727993
2024-08-19,211795.6296308596,457305.8852477642,459845.0241466246,158947.80141532148,407852.394173774,121737.62609185626
2024-08-20,211910.95586376975,459152.1662154766,461698.8846355162,158947.80141532148,409496.474503669,122202.6024712508
2024-08-21,209662.20363598655,457860.49590068776,460390.4846416197,158947.80141532148,408340.7191897957,121856.97390832355
2024-08-22,208566.65908032248,457852.7669425579,460384.00402028183,158947.80141532148,408329.4407626717,121845.80258263995
2024-08-23,208681.9670942385,461521.8159575821,464068.48597995343,158947.80141532148,411625.9735728829,122820.9678276961
2024-08-26,209027.94579296897,467115.31017068634,469701.1373623997,158947.80141532148,416547.8116792273,124279.23052085518
2024-08-27,208105.372367676,466805.8357863785,469390.5587414891,158947.80141532148,416254.2858651709,124189.16792548775
2024-08-28,211046.04555493186,466970.9390120865,469561.8221081883,158947.80141532148,416419.5071328711,124232.41394294381
2024-08-29,208163.03548413108,471174.38366845855,473752.4593609959,158947.80141532148,420080.22273956053,125393.81851447701
2024-08-30,209143.27202587912,470321.74045690807,472926.8629658702,158947.80141532148,419380.7958749365,125151.85219062447
2024-09-02,208566.65908032248,472790.4272092274,475400.8425496104,158947.80141532148,421594.72165414825,125806.11606086373
2024-09-03,207644.0856550295,467009.7544034413,469573.7396138194,158947.80141532148,416428.18609354034,124253.41710151314
2024-09-04,197495.8872907717,446714.9463323048,449159.42204790143,158947.80141532148,398356.8278743936,118853.06341422677
2024-09-05,198706.73986035178,448753.24074682506,451202.81221513776,158947.80141532148,400185.2628833963,119391.58682502389
2024-09-06,201532.10503369162,446198.2369160371,448464.1232504683,158947.80141532148,398222.3996021463,118733.16289008736
2024-09-09,198418.46071606467,440324.56596419384,442584.22430942825,158947.80141532148,390094.8967920208,115670.11858383995
2024-09-10,198764.421195801,434951.4041828828,437180.9683737593,158947.80141532148,385419.82212313655,114274.0888139425
2024-09-11,198187.80825024436,435056.40162703564,437263.3116812544,158947.80141532148,385518.33813723567,114310.00505844933
2024-09-12,205625.98589306662,443311.9424290376,445601.69275425246,158947.80141532148,392696.8446374798,116442.40639511925
2024-09-13,205741.29390698264,444916.1885066279,447221.2070493228,158947.80141532148,394851.6315828228,117081.96457688195
2024-09-16,206144.9357221682,444784.37919571484,447089.6220731265,158947.80141532148,393859.7676615221,115670.43152986305
2024-09-18,205107.0542829592,446032.9029765376,448344.62296576565,158947.80141532148,394963.852050255,115993.28835283058
2024-09-19,207759.41188793967,456249.2037348994,458615.74851508206,158947.80141532148,404012.0634073717,118638.24470124977
